<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2020.11.26,14:03:00,1789000,1790000,1785000,1790000,14
2020.11.26,14:05:00,1789000,1795000,1789000,1794000,32
2020.11.26,14:06:00,1794000,1796000,1794000,1796000,5
2020.11.26,14:08:00,1794000,1796000,1794000,1796000,8
2020.11.26,14:09:00,1792000,1792000,1792000,1792000,1
2020.11.26,14:10:00,1791000,1791000,1790000,1791000,15
2020.11.26,14:11:00,1791000,1791000,1791000,1791000,1
2020.11.26,14:14:00,1792000,1795000,1792000,1795000,5
2020.11.26,14:17:00,1795000,1796000,1795000,1796000,13
2020.11.26,14:18:00,1796000,1799000,1796000,1799000,24
2020.11.26,14:21:00,1799000,1800000,1799000,1800000,4
2020.11.26,14:22:00,1800000,1803000,1800000,1802000,5
2020.11.26,14:24:00,1798000,1798000,1797000,1797000,5
2020.11.26,14:25:00,1799000,1801000,1799000,1801000,3
2020.11.26,14:28:00,1800000,1802000,1800000,1802000,3
2020.11.26,14:30:00,1801000,1801000,1801000,1801000,1
2020.11.26,14:32:00,1801000,1801000,1801000,1801000,2
2020.11.26,14:33:00,1802000,1803000,1802000,1803000,2
2020.11.26,14:34:00,1803000,1803000,1800000,1803000,5
2020.11.26,14:35:00,1802000,1802000,1802000,1802000,1
2020.11.26,14:38:00,1801000,1801000,1800000,1800000,6
2020.11.26,14:39:00,1802000,1802000,1802000,1802000,2
2020.11.26,14:42:00,1800000,1800000,1800000,1800000,7
2020.11.26,14:43:00,1800000,1800000,1800000,1800000,7
2020.11.26,14:46:00,1797000,1797000,1795000,1795000,8
2020.11.26,14:47:00,1798000,1802000,1796000,1796000,6
2020.11.26,14:48:00,1796000,1796000,1796000,1796000,2
2020.11.26,14:49:00,1795000,1795000,1795000,1795000,1
2020.11.26,14:53:00,1794000,1794000,1794000,1794000,3
2020.11.26,14:54:00,1793000,1793000,1792000,1792000,6
2020.11.26,14:56:00,1792000,1792000,1792000,1792000,2
2020.11.26,14:57:00,1793000,1793000,1793000,1793000,5
2020.11.26,14:59:00,1793000,1793000,1792000,1793000,14
2020.11.28,10:30:00,1788000,1788000,1788000,1788000,2
2020.11.28,10:31:00,1787000,1787000,1782000,1782000,11
2020.11.28,10:32:00,1782000,1785000,1782000,1785000,2
2020.11.28,10:33:00,1787000,1787000,1787000,1787000,1
2020.11.28,10:34:00,1788000,1788000,1788000,1788000,2
2020.11.28,10:35:00,1790000,1792000,1790000,1792000,9
2020.11.28,10:36:00,1792000,1792000,1792000,1792000,2
2020.11.28,10:37:00,1790000,1790000,1790000,1790000,7
2020.11.28,10:38:00,1789000,1789000,1785000,1785000,9
2020.11.28,10:39:00,1789000,1789000,1789000,1789000,1
2020.11.28,10:40:00,1789000,1790000,1789000,1790000,4
2020.11.28,10:41:00,1786000,1786000,1784000,1784000,4
2020.11.28,10:42:00,1785000,1787000,1785000,1787000,5
2020.11.28,10:44:00,1786000,1786000,1786000,1786000,1
2020.11.28,10:45:00,1788000,1788000,1786000,1786000,3
2020.11.28,10:46:00,1788000,1788000,1788000,1788000,1
2020.11.28,10:48:00,1787000,1787000,1787000,1787000,1
2020.11.28,10:51:00,1788000,1788000,1788000,1788000,2
2020.11.28,10:52:00,1788000,1788000,1788000,1788000,1
2020.11.28,10:53:00,1787000,1787000,1787000,1787000,2
2020.11.28,10:54:00,1788000,1788000,1788000,1788000,1
2020.11.28,10:55:00,1789000,1791000,1789000,1791000,14
2020.11.28,10:56:00,1791000,1793000,1791000,1793000,11
2020.11.28,10:57:00,1793000,1793000,1793000,1793000,1
2020.11.28,10:58:00,1794000,1795000,1793000,1793000,13
2020.11.28,10:59:00,1795000,1795000,1795000,1795000,1
2020.11.28,11:02:00,1795000,1795000,1795000,1795000,2
2020.11.28,11:03:00,1795000,1795000,1795000,1795000,1
2020.11.28,11:05:00,1796000,1796000,1796000,1796000,2
2020.11.28,11:06:00,1797000,1797000,1797000,1797000,2
2020.11.28,11:07:00,1798000,1800000,1798000,1800000,14
2020.11.28,11:08:00,1801000,1802000,1800000,1800000,14
2020.11.28,11:09:00,1800000,1800000,1798000,1798000,8
2020.11.28,11:12:00,1798000,1799000,1798000,1799000,2
2020.11.28,11:13:00,1797000,1797000,1797000,1797000,1
2020.11.28,11:14:00,1796000,1796000,1796000,1796000,4
2020.11.28,11:16:00,1798000,1799000,1798000,1799000,8
2020.11.28,11:17:00,1796000,1796000,1796000,1796000,1
2020.11.28,11:18:00,1795000,1796000,1795000,1796000,4
2020.11.28,11:19:00,1795000,1795000,1795000,1795000,2
2020.11.28,11:20:00,1795000,1795000,1795000,1795000,3
2020.11.28,11:21:00,1795000,1797000,1795000,1797000,4
2020.11.28,11:30:00,1795000,1795000,1795000,1795000,1
2020.11.28,11:31:00,1797000,1798000,1797000,1798000,3
2020.11.28,11:37:00,1798000,1798000,1798000,1798000,1
2020.11.28,11:43:00,1797000,1797000,1797000,1797000,1
2020.11.28,11:44:00,1798000,1798000,1798000,1798000,3
2020.11.28,11:45:00,1799000,1799000,1799000,1799000,3
2020.11.28,11:46:00,1799000,1799000,1799000,1799000,3
2020.11.28,11:59:00,1796000,1796000,1796000,1796000,1
2020.11.28,12:02:00,1798000,1798000,1798000,1798000,2
2020.11.28,12:08:00,1799000,1799000,1799000,1799000,2
2020.11.28,12:11:00,1799000,1799000,1799000,1799000,1
2020.11.28,12:18:00,1796000,1796000,1796000,1796000,2
2020.11.28,12:20:00,1798000,1798000,1798000,1798000,2
2020.11.28,12:21:00,1798000,1798000,1798000,1798000,1
2020.11.28,12:22:00,1796000,1796000,1796000,1796000,4
2020.11.28,12:26:00,1795000,1795000,1795000,1795000,10
2020.11.28,12:30:00,1794000,1794000,1794000,1794000,1
2020.11.28,12:31:00,1793000,1800000,1793000,1800000,52
2020.11.28,12:32:00,1800000,1802000,1800000,1800000,22
2020.11.28,12:33:00,1800000,1802000,1800000,1802000,13
2020.11.28,12:34:00,1803000,1806000,1803000,1806000,29
2020.11.28,12:35:00,1805000,1805000,1802000,1804000,3
2020.11.28,12:36:00,1805000,1806000,1805000,1806000,5
2020.11.28,12:39:00,1806000,1806000,1806000,1806000,1
2020.11.28,12:40:00,1802000,1804000,1801000,1804000,8
2020.11.28,12:41:00,1801000,1801000,1801000,1801000,1
2020.11.28,12:43:00,1802000,1802000,1801000,1801000,4
2020.11.28,12:44:00,1801000,1801000,1801000,1801000,1
2020.11.28,12:45:00,1801000,1801000,1801000,1801000,3
2020.11.28,12:56:00,1804000,1805000,1804000,1805000,3
2020.11.28,12:58:00,1805000,1805000,1805000,1805000,2
2020.11.28,12:59:00,1807000,1807000,1807000,1807000,8
2020.11.28,13:00:00,1808000,1810000,1808000,1810000,31
2020.11.28,13:01:00,1811000,1811000,1810000,1810000,16
2020.11.28,13:04:00,1809000,1809000,1809000,1809000,1
2020.11.28,13:06:00,1806000,1812000,1806000,1812000,25
2020.11.28,13:07:00,1812000,1814000,1812000,1812000,7
2020.11.28,13:08:00,1811000,1812000,1811000,1811000,16
2020.11.28,13:09:00,1812000,1820000,1811000,1820000,21
2020.11.28,13:10:00,1820000,1827000,1820000,1827000,25
2020.11.28,13:11:00,1826000,1828000,1823000,1823000,9
2020.11.28,13:12:00,1820000,1820000,1816000,1816000,4
2020.11.28,13:13:00,1819000,1819000,1817000,1817000,4
2020.11.28,13:14:00,1817000,1817000,1816000,1817000,9
2020.11.28,13:15:00,1815000,1815000,1815000,1815000,1
2020.11.28,13:16:00,1813000,1813000,1811000,1811000,3
2020.11.28,13:18:00,1809000,1809000,1808000,1808000,5
2020.11.28,13:19:00,1811000,1811000,1811000,1811000,2
2020.11.28,13:20:00,1813000,1820000,1813000,1820000,26
2020.11.28,13:21:00,1820000,1820000,1816000,1816000,16
2020.11.28,13:23:00,1816000,1820000,1816000,1820000,10
2020.11.28,13:25:00,1819000,1822000,1819000,1822000,19
2020.11.28,13:26:00,1822000,1825000,1822000,1825000,28
2020.11.28,13:27:00,1823000,1826000,1823000,1826000,6
2020.11.28,13:28:00,1826000,1834000,1826000,1834000,32
2020.11.28,13:29:00,1833000,1841000,1833000,1841000,18
2020.11.28,13:30:00,1841000,1845000,1840000,1845000,4
2020.11.28,13:31:00,1845000,1846000,1842000,1842000,33
2020.11.28,13:32:00,1842000,1842000,1839000,1839000,28
2020.11.28,13:33:00,1842000,1842000,1842000,1842000,1
2020.11.28,13:34:00,1843000,1855000,1843000,1855000,15
2020.11.28,13:35:00,1855000,1862000,1855000,1857000,6
2020.11.28,13:36:00,1858000,1865000,1858000,1864000,29
2020.11.28,13:37:00,1865000,1881000,1865000,1869000,19
2020.11.28,13:38:00,1865000,1865000,1858000,1858000,5
2020.11.28,13:39:00,1855000,1857000,1855000,1855000,14
2020.11.28,13:40:00,1857000,1858000,1855000,1855000,29
2020.11.28,13:41:00,1858000,1858000,1855000,1857000,7
2020.11.28,13:42:00,1857000,1857000,1856000,1856000,4
2020.11.28,13:43:00,1856000,1856000,1855000,1855000,10
2020.11.28,13:44:00,1855000,1856000,1855000,1856000,5
2020.11.28,13:45:00,1856000,1856000,1856000,1856000,3
2020.11.28,13:46:00,1855000,1855000,1855000,1855000,7
2020.11.28,13:47:00,1855000,1855000,1854000,1854000,18
2020.11.28,13:48:00,1853000,1853000,1853000,1853000,17
2020.11.28,13:49:00,1855000,1855000,1855000,1855000,7
2020.11.28,13:50:00,1852000,1852000,1851000,1851000,17
2020.11.28,13:51:00,1855000,1858000,1851000,1855000,7
2020.11.28,13:52:00,1855000,1855000,1855000,1855000,2
2020.11.28,13:53:00,1853000,1853000,1853000,1853000,1
2020.11.28,13:55:00,1851000,1851000,1851000,1851000,1
2020.11.28,13:59:00,1851000,1851000,1851000,1851000,1
2020.11.28,14:00:00,1851000,1851000,1851000,1851000,1
2020.11.28,14:02:00,1853000,1858000,1853000,1855000,10
2020.11.28,14:05:00,1851000,1851000,1850000,1850000,11
2020.11.28,14:06:00,1852000,1852000,1852000,1852000,1
2020.11.28,14:07:00,1852000,1852000,1851000,1851000,2
2020.11.28,14:08:00,1851000,1851000,1847000,1847000,16
2020.11.28,14:09:00,1846000,1846000,1845000,1845000,9
2020.11.28,14:10:00,1845000,1845000,1845000,1845000,6
2020.11.28,14:13:00,1845000,1845000,1845000,1845000,2
2020.11.28,14:17:00,1849000,1849000,1849000,1849000,1
2020.11.28,14:18:00,1845000,1845000,1845000,1845000,1
2020.11.28,14:19:00,1843000,1843000,1840000,1840000,12
2020.11.28,14:20:00,1840000,1847000,1836000,1843000,64
2020.11.28,14:21:00,1841000,1849000,1841000,1849000,21
2020.11.28,14:22:00,1849000,1851000,1848000,1851000,6
2020.11.28,14:23:00,1851000,1870000,1851000,1866000,39
2020.11.28,14:24:00,1866000,1872000,1865000,1872000,21
2020.11.28,14:25:00,1870000,1874000,1870000,1874000,17
2020.11.28,14:26:00,1874000,1877000,1871000,1871000,10
2020.11.28,14:27:00,1868000,1868000,1864000,1864000,3
2020.11.28,14:29:00,1871000,1878000,1871000,1878000,20
2020.11.28,14:30:00,1879000,1880000,1872000,1873000,8
2020.11.28,14:31:00,1880000,1880000,1880000,1880000,4
2020.11.28,14:32:00,1876000,1876000,1876000,1876000,2
2020.11.28,14:33:00,1874000,1874000,1874000,1874000,1
2020.11.28,14:35:00,1871000,1875000,1870000,1875000,7
2020.11.28,14:36:00,1870000,1870000,1870000,1870000,2
2020.11.28,14:39:00,1869000,1869000,1869000,1869000,1
2020.11.28,14:40:00,1868000,1868000,1868000,1868000,2
2020.11.28,14:42:00,1870000,1870000,1870000,1870000,3
2020.11.28,14:46:00,1870000,1870000,1870000,1870000,1
2020.11.28,14:47:00,1870000,1870000,1870000,1870000,1
2020.11.28,14:48:00,1870000,1872000,1870000,1871000,11
2020.11.28,14:50:00,1871000,1873000,1871000,1873000,9
2020.11.28,14:51:00,1872000,1874000,1872000,1874000,6
2020.11.28,14:52:00,1872000,1877000,1872000,1877000,2
2020.11.28,14:53:00,1877000,1877000,1874000,1874000,4
2020.11.28,14:54:00,1873000,1874000,1873000,1873000,9
2020.11.28,14:55:00,1873000,1873000,1870000,1870000,12
2020.11.28,14:56:00,1866000,1866000,1866000,1866000,2
2020.11.28,14:58:00,1870000,1870000,1870000,1870000,5
2020.11.28,14:59:00,1865000,1865000,1864000,1864000,11
2020.11.29,10:30:00,1870000,1880000,1870000,1872000,19
2020.11.29,10:31:00,1872000,1872000,1870000,1872000,10
2020.11.29,10:33:00,1871000,1871000,1869000,1869000,4
2020.11.29,10:34:00,1868000,1868000,1867000,1867000,2
2020.11.29,10:36:00,1874000,1874000,1874000,1874000,1
2020.11.29,10:37:00,1870000,1870000,1870000,1870000,1
2020.11.29,10:41:00,1870000,1870000,1870000,1870000,2
2020.11.29,10:44:00,1867000,1867000,1867000,1867000,2
2020.11.29,10:47:00,1867000,1867000,1867000,1867000,4
2020.11.29,10:49:00,1869000,1870000,1869000,1870000,2
2020.11.29,10:51:00,1873000,1875000,1873000,1875000,8
2020.11.29,10:53:00,1876000,1876000,1876000,1876000,1
2020.11.29,10:54:00,1870000,1870000,1870000,1870000,1
2020.11.29,10:55:00,1878000,1878000,1875000,1875000,3
2020.11.29,10:56:00,1875000,1875000,1875000,1875000,1
2020.11.29,10:57:00,1878000,1879000,1878000,1879000,2
2020.11.29,10:58:00,1880000,1881000,1880000,1881000,7
2020.11.29,10:59:00,1876000,1883000,1876000,1881000,23
2020.11.29,11:00:00,1879000,1879000,1879000,1879000,1
2020.11.29,11:01:00,1878000,1878000,1878000,1878000,1
2020.11.29,11:02:00,1880000,1880000,1878000,1878000,3
2020.11.29,11:03:00,1876000,1876000,1876000,1876000,4
2020.11.29,11:05:00,1876000,1876000,1876000,1876000,1
2020.11.29,11:06:00,1876000,1876000,1876000,1876000,4
2020.11.29,11:08:00,1873000,1873000,1873000,1873000,1
2020.11.29,11:11:00,1873000,1873000,1873000,1873000,1
2020.11.29,11:14:00,1873000,1873000,1873000,1873000,1
2020.11.29,11:16:00,1873000,1873000,1873000,1873000,1
2020.11.29,11:17:00,1873000,1873000,1873000,1873000,2
2020.11.29,11:21:00,1878000,1878000,1878000,1878000,1
2020.11.29,11:22:00,1878000,1878000,1878000,1878000,6
2020.11.29,11:23:00,1874000,1874000,1874000,1874000,1
2020.11.29,11:42:00,1877000,1878000,1877000,1878000,7
2020.11.29,11:43:00,1878000,1880000,1878000,1880000,11
2020.11.29,11:44:00,1881000,1894000,1881000,1893000,9
2020.11.29,11:45:00,1890000,1890000,1890000,1890000,1
2020.11.29,11:46:00,1889000,1889000,1885000,1885000,15
2020.11.29,11:47:00,1892000,1892000,1886000,1886000,2
2020.11.29,11:48:00,1889000,1889000,1886000,1886000,2
2020.11.29,11:49:00,1885000,1885000,1885000,1885000,6
2020.11.29,11:50:00,1884000,1886000,1884000,1886000,2
2020.11.29,11:51:00,1886000,1887000,1886000,1887000,5
2020.11.29,11:53:00,1886000,1886000,1886000,1886000,5
2020.11.29,11:58:00,1886000,1886000,1886000,1886000,1
2020.11.29,12:00:00,1885000,1885000,1885000,1885000,6
2020.11.29,12:01:00,1885000,1885000,1882000,1882000,7
2020.11.29,12:02:00,1874000,1882000,1874000,1875000,3
2020.11.29,12:03:00,1884000,1884000,1884000,1884000,1
2020.11.29,12:04:00,1885000,1887000,1882000,1882000,15
2020.11.29,12:05:00,1881000,1881000,1881000,1881000,1
2020.11.29,12:06:00,1879000,1879000,1878000,1878000,8
2020.11.29,12:07:00,1877000,1877000,1872000,1872000,14
2020.11.29,12:08:00,1872000,1872000,1869000,1871000,24
2020.11.29,12:09:00,1869000,1869000,1869000,1869000,8
2020.11.29,12:10:00,1872000,1872000,1870000,1870000,8
2020.11.29,12:11:00,1870000,1871000,1870000,1870000,6
2020.11.29,12:12:00,1870000,1870000,1869000,1869000,2
2020.11.29,12:15:00,1872000,1872000,1872000,1872000,1
2020.11.29,12:16:00,1871000,1871000,1869000,1869000,6
2020.11.29,12:17:00,1869000,1869000,1868000,1868000,9
2020.11.29,12:24:00,1873000,1874000,1873000,1874000,3
2020.11.29,12:25:00,1875000,1875000,1875000,1875000,3
2020.11.29,12:26:00,1875000,1875000,1875000,1875000,3
2020.11.29,12:30:00,1870000,1870000,1870000,1870000,2
2020.11.29,12:34:00,1869000,1869000,1869000,1869000,1
2020.11.29,12:38:00,1869000,1869000,1869000,1869000,2
2020.11.29,12:39:00,1868000,1868000,1866000,1866000,15
2020.11.29,12:40:00,1865000,1865000,1865000,1865000,5
2020.11.29,12:42:00,1870000,1871000,1870000,1871000,3
2020.11.29,12:43:00,1871000,1871000,1871000,1871000,1
2020.11.29,12:47:00,1870000,1870000,1870000,1870000,2
2020.11.29,12:49:00,1870000,1870000,1870000,1870000,2
2020.11.29,12:50:00,1867000,1867000,1865000,1865000,2
2020.11.29,12:51:00,1865000,1865000,1865000,1865000,2
2020.11.29,12:54:00,1864000,1864000,1864000,1864000,1
2020.11.29,12:55:00,1864000,1864000,1864000,1864000,1
2020.11.29,12:56:00,1867000,1870000,1867000,1870000,8
2020.11.29,12:57:00,1870000,1870000,1870000,1870000,1
2020.11.29,13:00:00,1870000,1870000,1870000,1870000,1
2020.11.29,13:01:00,1870000,1870000,1870000,1870000,1
2020.11.29,13:02:00,1870000,1870000,1870000,1870000,1
2020.11.29,13:03:00,1870000,1870000,1870000,1870000,2
2020.11.29,13:08:00,1869000,1869000,1869000,1869000,1
2020.11.29,13:09:00,1870000,1870000,1870000,1870000,4
2020.11.29,13:10:00,1870000,1870000,1869000,1869000,25
2020.11.29,13:13:00,1868000,1868000,1868000,1868000,1
2020.11.29,13:14:00,1869000,1869000,1869000,1869000,1
2020.11.29,13:15:00,1867000,1867000,1867000,1867000,6
2020.11.29,13:16:00,1867000,1867000,1867000,1867000,4
2020.11.29,13:22:00,1869000,1869000,1869000,1869000,2
2020.11.29,13:28:00,1870000,1870000,1870000,1870000,2
2020.11.29,13:29:00,1870000,1870000,1870000,1870000,2
2020.11.29,13:30:00,1870000,1870000,1870000,1870000,8
2020.11.29,13:31:00,1870000,1870000,1870000,1870000,6
2020.11.29,13:32:00,1870000,1870000,1870000,1870000,7
2020.11.29,13:34:00,1869000,1869000,1869000,1869000,1
2020.11.29,13:36:00,1869000,1869000,1869000,1869000,1
2020.11.29,13:37:00,1870000,1870000,1870000,1870000,2
2020.11.29,13:38:00,1870000,1870000,1870000,1870000,2
2020.11.29,13:41:00,1870000,1870000,1870000,1870000,1
2020.11.29,13:44:00,1870000,1870000,1870000,1870000,2
2020.11.29,13:45:00,1870000,1870000,1870000,1870000,6
2020.11.29,13:49:00,1868000,1868000,1868000,1868000,4
2020.11.29,13:50:00,1870000,1870000,1870000,1870000,9
2020.11.29,13:52:00,1870000,1870000,1870000,1870000,6
2020.11.29,13:53:00,1870000,1870000,1870000,1870000,6
2020.11.29,13:58:00,1870000,1870000,1870000,1870000,6
2020.11.29,14:00:00,1870000,1870000,1870000,1870000,3
2020.11.29,14:04:00,1869000,1869000,1869000,1869000,1
2020.11.29,14:06:00,1866000,1869000,1866000,1869000,4
2020.11.29,14:08:00,1866000,1866000,1866000,1866000,1
2020.11.29,14:10:00,1865000,1865000,1861000,1861000,13
2020.11.29,14:11:00,1861000,1861000,1860000,1860000,16
2020.11.29,14:12:00,1866000,1866000,1866000,1866000,1
2020.11.29,14:14:00,1862000,1862000,1862000,1862000,1
2020.11.29,14:15:00,1861000,1861000,1861000,1861000,4
2020.11.29,14:16:00,1864000,1864000,1864000,1864000,1
2020.11.29,14:17:00,1862000,1862000,1862000,1862000,1
2020.11.29,14:18:00,1861000,1861000,1861000,1861000,1
2020.11.29,14:19:00,1861000,1861000,1861000,1861000,1
2020.11.29,14:21:00,1861000,1862000,1861000,1862000,2
2020.11.29,14:25:00,1863000,1863000,1863000,1863000,2
2020.11.29,14:27:00,1864000,1864000,1864000,1864000,1
2020.11.29,14:29:00,1863000,1866000,1863000,1866000,9
2020.11.29,14:30:00,1867000,1869000,1867000,1869000,3
2020.11.29,14:32:00,1869000,1869000,1869000,1869000,2
2020.11.29,14:33:00,1869000,1869000,1869000,1869000,2
2020.11.29,14:34:00,1869000,1869000,1869000,1869000,3
2020.11.29,14:40:00,1869000,1869000,1869000,1869000,3
2020.11.29,14:42:00,1869000,1869000,1869000,1869000,3
2020.11.29,14:47:00,1867000,1867000,1865000,1865000,4
2020.11.29,14:54:00,1864000,1865000,1864000,1865000,4
2020.11.29,14:57:00,1865000,1865000,1865000,1865000,23
2020.11.29,14:58:00,1865000,1865000,1865000,1865000,1
2020.11.29,14:59:00,1864000,1864000,1864000,1864000,50
