Date,Open,High,Low,Close,Volume USDT
9/6/20,10166.69,10347.14,9994.86,10256.2,574903000
9/5/20,10446.25,10565.68,9825,10166.69,917578409
9/4/20,10140.85,10627.05,9875.5,10446.25,959925718
9/3/20,11388.54,11462.6,9960.8,10140.85,1325106403
9/2/20,11921.97,11954.57,11160.1,11388.54,1005391012
9/1/20,11649.51,12050.85,11515,11921.97,928047313
8/31/20,11711.16,11800.77,11570,11649.51,646723856
8/30/20,11465.84,11719,11458,11711.16,501375343
8/29/20,11526.91,11580.02,11417.04,11465.84,379228275
8/28/20,11330.38,11542.65,11276.89,11526.91,525606230
8/27/20,11461.43,11592.2,11125,11330.38,717474982
8/26/20,11318.42,11539.32,11244,11461.43,615452790
8/25/20,11748.2,11767.85,11117.64,11318.42,797034672
8/24/20,11648.13,11824.9,11585.09,11748.2,542298952
8/23/20,11662.96,11718.07,11514.13,11648.13,440406019
8/22/20,11531.34,11686,11376.81,11662.96,504305451
8/21/20,11853.55,11878,11485.81,11531.34,755452000
8/20/20,11754.59,11888,11668,11853.55,543576025
8/19/20,11945.01,12020.08,11561,11754.59,870612802
8/18/20,12281.13,12387.77,11817.93,11945.01,920402307
8/17/20,11911,12468,11769.78,12281.13,1026883453
8/16/20,11852.4,11931.72,11686,11911,489731525
8/15/20,11760.54,11980,11680,11852.4,667446824
8/14/20,11780,11850,11634.03,11760.54,702273221
8/13/20,11564.33,11792.96,11270.36,11780,809611114
8/12/20,11392.08,11617.52,11150,11564.33,743303608
8/11/20,11892.92,11935,11125,11392.08,1049615697
8/10/20,11681.68,12067.35,11450,11892.92,1009169063
8/9/20,11761.41,11797.11,11521.97,11681.68,483708603
8/8/20,11594.23,11808.27,11512,11761.41,489087264
8/7/20,11762.46,11909.94,11322,11594.23,767005529
8/6/20,11744.91,11900,11562.5,11762.46,746479212
8/5/20,11191.97,11780.93,11093,11744.91,861433645
8/4/20,11219.81,11414.98,11000,11191.97,658084243
8/3/20,11071.35,11473,10936,11219.81,641127593
8/2/20,11801.17,12123.46,10518.5,11071.35,1105757336
8/1/20,11335.46,11861,11220,11801.17,987817017
7/31/20,11099.61,11444,10960,11335.46,786344326
7/30/20,11100.53,11170,10831,11099.61,669779542
7/29/20,10906.27,11342.82,10812,11100.53,853242254
7/28/20,11029.96,11242.23,10565,10906.27,1065375500
7/27/20,9931.54,11394.86,9917.21,11029.96,1580355372
7/26/20,9700.42,10111,9650,9931.54,644607634
7/25/20,9537.8,9732.9,9513,9700.42,391431696
7/24/20,9603.27,9637,9463.44,9537.8,419240264
7/23/20,9518.16,9664,9440.33,9603.27,494282949
7/22/20,9390,9544,9261,9518.16,457776106
7/21/20,9160.78,9437.73,9152.8,9390,563360525
7/20/20,9208.99,9221.52,9131,9160.78,325297289
7/19/20,9170.28,9232.27,9101.35,9208.99,238521988
7/18/20,9154.32,9219.3,9121.1,9170.28,206628105
7/17/20,9133.72,9186.83,9089.81,9154.32,256360346
7/16/20,9197.6,9226.15,9047.25,9133.72,395883667
7/15/20,9255.85,9276.49,9160.57,9197.6,360201684
7/14/20,9242.62,9279.54,9113,9255.85,421789086
7/13/20,9302.75,9343.82,9200.89,9242.62,396614087
7/12/20,9234.03,9345,9157.5,9302.75,285591381
7/11/20,9288.34,9299.28,9178.25,9234.03,208410251
7/10/20,9232.43,9317.48,9125,9288.34,352238899
7/9/20,9436.06,9440.79,9160,9232.43,447640494
7/8/20,9257.39,9470,9231,9436.06,525344877
7/7/20,9344.2,9379.42,9203,9257.39,320576525
7/6/20,9069.41,9375,9055.92,9344.2,502548376
7/5/20,9135.46,9145.24,8893.03,9069.41,308410444
7/4/20,9058.26,9190,9040.04,9135.46,240576055
7/3/20,9086.54,9125,9037.47,9058.26,263123750
7/2/20,9232,9261.96,8940,9086.54,417724469
7/1/20,9138.55,9292,9080.1,9232,354087627
6/30/20,9192.56,9205,9064.89,9138.55,287781335
6/29/20,9116.35,9238,9024.67,9192.56,384206326
6/28/20,9012,9191,8948.06,9116.35,278721675
6/27/20,9162.21,9196.24,8833,9012,419606802
6/26/20,9249.49,9298,9045.45,9162.21,461347065
6/25/20,9296.49,9340,9009.69,9249.49,514396747
6/24/20,9624.89,9670,9208,9296.49,579426703
6/23/20,9685.69,9720,9577.03,9624.89,395487616
6/22/20,9294.69,9780,9277.09,9685.69,550995799
6/21/20,9358.95,9422,9281.54,9294.69,227467941
6/20/20,9310.23,9395,9170.95,9358.95,282120193
6/19/20,9386.32,9438.3,9215.79,9310.23,423086965
6/18/20,9465.14,9489,9280,9386.32,351649555
6/17/20,9525.59,9565,9236.61,9465.14,453209812
6/16/20,9426.02,9589,9373.09,9525.59,494458269
6/15/20,9342.1,9495,8910.45,9426.02,793518843
6/14/20,9473.34,9480.99,9245,9342.1,282131272
6/13/20,9465.13,9494.73,9351,9473.34,261673162
6/12/20,9280.4,9557.12,9232.51,9465.13,472007894
6/11/20,9885,9964,9113,9280.4,902075649
6/10/20,9772.43,9992.72,9704.18,9885,462384305
6/9/20,9782.01,9877,9570,9772.43,447208896
6/8/20,9746.99,9800,9633,9782.01,395459396
6/7/20,9666.3,9802,9372.46,9746.99,556919604
6/6/20,9621.16,9735,9531.05,9666.3,315604867
6/5/20,9789.06,9854.75,9581,9621.16,465200788
6/4/20,9666.24,9881.63,9450,9789.06,557234946
6/3/20,9518.04,9690,9365.21,9666.24,441928818
6/2/20,10200.77,10228.99,9266,9518.04,1070060237
6/1/20,9448.27,10380,9421.67,10200.77,749707597
5/31/20,9697.72,9700,9381.41,9448.27,461272299
5/30/20,9427.07,9740,9331.23,9697.72,530598690
5/29/20,9575.89,9605.26,9330,9427.07,542758087
5/28/20,9204.07,9625.47,9110,9575.89,693930106
5/27/20,8841.18,9225,8811.73,9204.07,624660856
5/26/20,8900.35,9017.67,8700,8841.18,516455129
5/25/20,8720.34,8979.66,8642.72,8900.35,553545286
5/24/20,9179.15,9298,8700,8720.34,636787240
5/23/20,9170,9307.85,9070,9179.15,400407196
5/22/20,9068.65,9271,8933.52,9170,537847835
5/21/20,9511.43,9578.47,8815,9068.65,1002046266
5/20/20,9775.53,9842,9326,9511.43,721190803
5/19/20,9733.93,9897.21,9474,9775.53,760713946
5/18/20,9680.04,9950,9464.23,9733.93,797622297
5/17/20,9381.27,9888,9322.1,9680.04,663088801
5/16/20,9316.42,9588,9220,9381.27,560547005
5/15/20,9791.98,9845.62,9150,9316.42,1099721376
5/14/20,9309.37,9939,9256.76,9791.98,1247456798
5/13/20,8810.79,9398,8792.99,9309.37,839725720
5/12/20,8561.52,8978.26,8528.78,8810.79,760195457
5/11/20,8722.77,9168,8200,8561.52,1468392821
5/10/20,9539.4,9574.83,8117,8722.77,1594996477
5/9/20,9800.01,9914.25,9520,9539.4,795001352
5/8/20,9986.4,10035.96,9705,9800.01,997005844
5/7/20,9142.92,10067,9021,9986.4,1409783462
5/6/20,9021.83,9395,8906.21,9142.92,972793508
5/5/20,8871.96,9118.58,8760,9021.83,683083019
5/4/20,8894.16,8950,8522,8871.96,738343819
5/3/20,8972.05,9200,8712,8894.16,808427096
5/2/20,8826.96,9010,8753,8972.05,523838860
5/1/20,8620,9059.18,8613.56,8826.96,805640127
4/30/20,8778.57,9460,8401,8620,1839283907
4/29/20,7738.98,8952.89,7710.05,8778.57,1536390177
4/28/20,7774.62,7780,7659.12,7738.98,357391781
4/27/20,7693.1,7792.02,7606,7774.62,504025812
4/26/20,7538.67,7700,7480,7693.1,384202783
4/25/20,7505,7705,7431.07,7538.67,331292051
4/24/20,7482.39,7615.96,7388,7505,452118138
4/23/20,7125.14,7738,7020,7482.39,756320214
4/22/20,6841.37,7156.38,6818,7125.14,431271646
4/21/20,6826.83,6940,6762,6841.37,411800606
4/20/20,7120.74,7220,6751,6826.83,629612369
4/19/20,7248.6,7266.15,7055.6,7120.74,326485587
4/18/20,7027.55,7293.08,7014.4,7248.6,354845084
4/17/20,7101.94,7148.12,6972.98,7027.55,382334236
4/16/20,6621.24,7190,6468.27,7101.94,865277543
4/15/20,6868.7,6933,6605,6621.24,416947491
4/14/20,6837.91,6978,6754.28,6868.7,474794776
4/13/20,6903.79,6903.79,6575,6837.91,649390681
4/12/20,6876.83,7177,6780,6903.79,516235035
4/11/20,6858.92,6944.3,6760,6876.83,311699574
4/10/20,7283.54,7295.75,6739.98,6858.92,727281591
4/9/20,7361.28,7371.92,7108.08,7283.54,444741086
4/8/20,7197.32,7420,7150,7361.28,555122600
4/7/20,7329.9,7459.69,7077,7197.32,757201787
4/6/20,6772.78,7355.14,6765,7329.9,837357665
4/5/20,6856.99,6895.54,6677.52,6772.78,337062083
4/4/20,6734.1,6990.41,6650.01,6856.99,484271785
4/3/20,6794.09,7048,6602.1,6734.1,710254017
4/2/20,6642.92,7198,6551,6794.09,1014494762
4/1/20,6410.44,6679.94,6150.11,6642.92,618527469
3/31/20,6394.38,6523.23,6321.4,6410.44,465780497
3/30/20,5881.42,6599,5857.76,6394.38,747569726
3/29/20,6236.65,6266,5866.56,5881.42,383707123
3/28/20,6359.11,6360,6024,6236.65,577986706
3/27/20,6737.36,6842.59,6261,6359.11,551326114
3/26/20,6677.43,6780,6510,6737.36,552537189
3/25/20,6744.72,6957.96,6450,6677.43,880250737
3/24/20,6467.31,6833,6371.33,6744.72,1001890515
3/23/20,5816.19,6600,5688,6467.31,1015525672
3/22/20,6186.98,6407.87,5734.01,5816.19,722895654
3/21/20,6208.36,6456.98,5860.02,6186.98,794962137
3/20/20,6162.37,6900,5670,6208.36,1401734013
3/19/20,5393.04,6400,5252.53,6162.37,1164739708
3/18/20,5312.64,5436.17,5009.37,5393.04,719748122
3/17/20,5028.97,5525,4921.45,5312.64,793147908
3/16/20,5361.3,5365.42,4442.12,5028.97,1113690309
3/15/20,5172.06,5940,5093.1,5361.3,753755706
3/14/20,5578.6,5640.52,5055.13,5172.06,736651881
3/13/20,4800,5955,3782.13,5578.6,2063819541
3/12/20,7934.52,7966.17,4410,4800,1628590104
3/11/20,7894.56,7980,7590,7934.52,624465167
3/10/20,7929.87,8149,7728.01,7894.56,689700153
3/9/20,8033.31,8179.31,7632.01,7929.87,918787729
3/8/20,8886.66,8886.76,8000,8033.31,656931545
3/7/20,9131.88,9188,8835,8886.66,409983264
3/6/20,9054.68,9170,8985.5,9131.88,397598476
3/5/20,8750.87,9159.42,8746.54,9054.68,524102029
3/4/20,8760.07,8848.29,8660,8750.87,311813643
3/3/20,8915.24,8919.65,8651,8760.07,438767223
3/2/20,8531.88,8965.75,8498,8915.24,478440593
3/1/20,8523.61,8750,8411,8531.88,343204951
2/29/20,8692.91,8790,8523.55,8523.61,294303060
2/28/20,8823.21,8900,8445,8692.91,553072839
2/27/20,8785.25,8971.77,8531,8823.21,569020534
2/26/20,9315.84,9377.44,8633.63,8785.25,738703381
2/25/20,9656.13,9675,9250,9315.84,466601728
2/24/20,9936.4,9990,9473.56,9656.13,485727424
2/23/20,9650.86,9990,9645,9936.4,339649719
2/22/20,9677.05,9709.17,9560.02,9650.86,221985357
2/21/20,9596.42,9755.51,9550.21,9677.05,371982905
2/20/20,9593.79,9699,9400,9596.42,519348209
2/19/20,10164.71,10250,9350,9593.79,488101944
2/18/20,9706,10250,9576.01,10164.71,629501237
2/17/20,9917.27,9964.16,9452.67,9706,610248386
2/16/20,9904.72,10050,9638.12,9917.27,533803667
2/15/20,10344.36,10375,9801,9904.72,386941941
2/14/20,10229.63,10381.56,10111.37,10344.36,441284907
2/13/20,10326.46,10500,10080,10229.63,721834854
2/12/20,10223.08,10450,10223.08,10326.46,569404621
2/11/20,9851.83,10323.59,9700,10223.08,563151083
2/10/20,10151.75,10188,9756,9851.83,533579980
2/9/20,9895.05,10166,9880.75,10151.75,401252974
2/8/20,9813.73,9940,9667.11,9895.05,392070767
2/7/20,9772,9885,9730,9813.73,395553054
2/6/20,9612.04,9862.57,9526.35,9772,576799852
2/5/20,9197.02,9744.45,9177.22,9612.04,560402763
2/4/20,9292.24,9350,9093.01,9197.02,450356687
2/3/20,9331.51,9618.79,9234,9292.24,432518251
2/2/20,9384.61,9477.03,9120,9331.51,393069356
2/1/20,9352.89,9464.53,9281,9384.61,250954187
1/31/20,9513.21,9530.22,9210.01,9352.89,390349473
1/30/20,9301.53,9578,9204.44,9513.21,520899546
1/29/20,9374.21,9449.24,9216,9301.53,458185206
1/28/20,8907.57,9400,8862.4,9374.21,609032042
1/27/20,8615,9000,8535,8907.57,430022719
1/26/20,8340.58,8618.13,8293.66,8615,243966732
1/25/20,8439,8451.26,8254.9,8340.58,197715892
1/24/20,8404.52,8528.02,8238,8439,318243231
1/23/20,8682.36,8691.81,8306.39,8404.52,368015974
1/22/20,8736.03,8818,8590,8682.36,231150379
1/21/20,8642.35,8789,8488,8736.03,288321140
1/20/20,8701.7,8746.99,8521.28,8642.35,309740989
1/19/20,8915.96,9198.98,8466,8701.7,556820242
1/18/20,8913.28,8988.88,8806.38,8915.96,314671065
1/17/20,8720.01,9041.65,8672.44,8913.28,571745481
1/16/20,8821.41,8859.81,8586,8720.01,412049423
1/15/20,8810.01,8916.48,8564,8821.41,672219491
1/14/20,8110.34,8880,8105.54,8810.01,920676991
1/13/20,8184.98,8196,8055.89,8110.34,234189183
1/12/20,8020.01,8197,7960,8184.98,285515917
1/11/20,8197.02,8286.34,8003.16,8020.01,407130954
1/10/20,7817.76,8199,7672,8197.02,592502799
1/9/20,8055.98,8055.98,7750,7817.76,461938365
1/8/20,8145.28,8455,7870,8055.98,824509605
1/7/20,7758,8207.68,7723.71,8145.28,649686678
1/6/20,7358.75,7795.34,7346.76,7758,375953465
1/5/20,7354.11,7495,7318,7358.75,260108977
1/4/20,7344.96,7404,7272.21,7354.11,203985070
1/3/20,6965.71,7405,6871.04,7344.96,446708892
1/2/20,7200.85,7212.5,6924.74,6965.71,203113594
1/1/20,7195.23,7255,7175.15,7200.85,114510187
12/31/19,7246,7320,7145.01,7195.23,175254679
12/30/19,7388.24,7408.24,7220,7246,201597037
12/29/19,7316.14,7528.45,7288,7388.24,214230170
12/28/19,7254.74,7365.01,7238.67,7316.14,183325443
12/27/19,7202,7275.86,7076.42,7254.74,221540289
12/26/19,7204.63,7435,7157.12,7202,240801176
12/25/19,7255.77,7271.77,7128.86,7204.63,183604083
12/24/19,7317.09,7436.68,7157.04,7255.77,288361633
12/23/19,7501.44,7695.38,7265.84,7317.09,457728970
12/22/19,7132.75,7518.54,7122.47,7501.44,257466562
12/21/19,7187.83,7190.58,7105,7132.75,129946909
12/20/19,7150.3,7220,7079.5,7187.83,212871398
12/19/19,7277.83,7380,7038.31,7150.3,362421774
12/18/19,6623.82,7440,6435,7277.83,585228256
12/17/19,6891.72,6942.21,6560,6623.82,331013406
12/16/19,7118.59,7150,6836,6891.72,276979883
12/15/19,7064.05,7200.3,7008.35,7118.59,173388489
12/14/19,7258.48,7271.77,7012,7064.05,194322690
12/13/19,7198.08,7309.05,7190.76,7258.48,185220244
12/12/19,7210,7295,7080.3,7198.08,278210361
12/11/19,7224.13,7275.5,7125.66,7210,201092210
12/10/19,7338.64,7407.6,7157.1,7224.13,330005517
12/9/19,7510.11,7650,7273,7338.64,315932461
12/8/19,7488.21,7564,7374.86,7510.11,207276550
12/7/19,7527.47,7619.62,7470.16,7488.21,221999827
12/6/19,7389,7590.03,7305,7527.47,327777515
12/5/19,7194.32,7485,7150,7389,399811624
12/4/19,7292.71,7750,7067,7194.32,550966804
12/3/19,7294.28,7400,7241.35,7292.71,225746865
12/2/19,7390.89,7420.56,7151.1,7294.28,313290088
12/1/19,7541.89,7541.89,7210,7390.89,411216079
11/30/19,7739.68,7810,7441,7541.89,333265298
11/29/19,7419.49,7850,7362.3,7739.68,425900042
11/28/19,7508.52,7643,7360,7419.49,396692521
11/27/19,7156.14,7655,6840,7508.52,608828576
11/26/19,7109.57,7340,7017.48,7156.14,435622913
11/25/19,6903.28,7377.69,6515,7109.57,754412574
11/24/19,7311.57,7330.39,6861,6903.28,442318585
11/23/19,7268.23,7344.48,7080.01,7311.57,339596066
11/22/19,7627.74,7750,6790,7268.23,818575809
11/21/19,8098.01,8134.73,7500,7627.74,413133155
11/20/19,8133.64,8264.29,8038.4,8098.01,245542080
11/19/19,8187.17,8218.63,8003,8133.64,326811717
11/18/19,8502.4,8503.52,8060,8187.17,329185067
11/17/19,8491.02,8635,8350.68,8502.4,212250257
11/16/19,8471.73,8543,8400,8491.02,166423651
11/15/19,8646.68,8790,8400,8471.73,361320610
11/14/19,8777.12,8800,8582.6,8646.68,268210061
11/13/19,8821.94,8844.99,8702,8777.12,220199620
11/12/19,8733.27,8888,8567.6,8821.94,323934401
11/11/19,9039.47,9072.32,8618.68,8733.27,364270120
11/10/19,8809.41,9147.19,8750,9039.47,282028213
11/9/19,8773.73,8880,8724.88,8809.41,242717611
11/8/19,9216.2,9261,8696,8773.73,505609298
11/7/19,9339.05,9375,9101,9216.2,258787230
11/6/19,9308.66,9440.91,9250.01,9339.05,324254783
11/5/19,9393.35,9454.95,9175.76,9308.66,395605738
11/4/19,9194.71,9513.68,9115.84,9393.35,393950088
11/3/19,9289.52,9362.57,9066.14,9194.71,238575220
11/2/19,9231.61,9373.74,9186.21,9289.52,249752424
11/1/19,9140.85,9279,9030,9231.61,369467415
10/31/19,9154.72,9405,8913,9140.85,452162782
10/30/19,9407.62,9409.84,9001.01,9154.72,463555705
10/29/19,9205.14,9550,9072,9407.62,546851683
