<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2020.11.22,14:22:00,134900,134900,134700,134700,88
2020.11.22,14:23:00,134700,134800,134700,134800,66
2020.11.22,14:24:00,134800,134800,134500,134500,357
2020.11.22,14:25:00,134500,134500,134300,134400,998
2020.11.22,14:26:00,134500,134600,134500,134500,62
2020.11.22,14:27:00,134600,134600,134500,134500,105
2020.11.22,14:28:00,134500,134600,134400,134500,105
2020.11.22,14:29:00,134500,134500,134500,134500,10
2020.11.22,14:30:00,134700,134900,134500,134900,182
2020.11.22,14:31:00,134800,134800,134600,134700,22
2020.11.22,14:32:00,134700,134800,134600,134600,24
2020.11.22,14:33:00,134800,134900,134800,134800,40
2020.11.22,14:34:00,134700,134800,134700,134800,5
2020.11.22,14:35:00,134800,135000,134800,134900,103
2020.11.22,14:36:00,134900,135000,134900,134900,13
2020.11.22,14:37:00,134900,135000,134900,135000,18
2020.11.22,14:38:00,135000,135000,134900,135000,243
2020.11.22,14:39:00,135000,135000,134900,135000,197
2020.11.22,14:40:00,135000,135100,135000,135100,49
2020.11.22,14:41:00,135100,135300,135100,135200,85
2020.11.22,14:42:00,135200,135300,135000,135100,84
2020.11.22,14:44:00,135200,135200,135000,135000,79
2020.11.22,14:45:00,134900,135000,134800,134800,41
2020.11.22,14:46:00,134800,134800,134500,134500,97
2020.11.22,14:47:00,134700,134700,134700,134700,4
2020.11.22,14:48:00,134800,134800,134700,134700,39
2020.11.22,14:49:00,134800,134900,134800,134900,66
2020.11.22,14:50:00,134900,134900,134900,134900,22
2020.11.22,14:51:00,134800,134800,134600,134800,133
2020.11.22,14:52:00,134700,134700,134500,134600,261
2020.11.22,14:53:00,134600,134800,134500,134700,109
2020.11.22,14:54:00,134700,134700,134600,134600,87
2020.11.22,14:55:00,134600,134600,134600,134600,1
