<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2020.11.07,10:00:00,1720000,1720000,1700000,1705000,52
2020.11.07,11:00:00,1713000,1718000,1713000,1715000,9
2020.11.07,12:00:00,1710000,1710000,1710000,1710000,2
2020.11.07,13:00:00,1712000,1729000,1700000,1725000,85
2020.11.07,14:00:00,1725000,1730000,1718000,1730000,101
2020.11.08,10:00:00,1666000,1707000,1666000,1685000,23
2020.11.08,11:00:00,1681000,1681000,1680000,1680000,6
2020.11.08,12:00:00,1680000,1687000,1677000,1678000,15
2020.11.08,13:00:00,1688000,1694000,1685000,1694000,13
2020.11.08,14:00:00,1695000,1713000,1692000,1713000,56
2020.11.09,10:00:00,1720000,1720000,1700000,1700000,13
2020.11.09,11:00:00,1700000,1720000,1700000,1714000,12
2020.11.09,12:00:00,1720000,1730000,1718000,1718000,28
2020.11.09,13:00:00,1720000,1728000,1718000,1728000,17
2020.11.09,14:00:00,1730000,1756000,1730000,1745000,88
2020.11.10,10:00:00,1738000,1754000,1731000,1747000,42
2020.11.10,11:00:00,1747000,1747000,1739000,1746000,20
2020.11.10,12:00:00,1745000,1746000,1736000,1736000,27
2020.11.10,13:00:00,1737000,1740000,1732000,1732000,11
2020.11.10,14:00:00,1736000,1738000,1730000,1730000,75
2020.11.11,10:00:00,1736000,1740000,1729000,1738000,14
2020.11.11,11:00:00,1742000,1747000,1742000,1747000,14
2020.11.11,12:00:00,1739000,1742000,1735000,1735000,5
2020.11.11,13:00:00,1740000,1740000,1730000,1730000,38
2020.11.11,14:00:00,1730000,1739000,1727000,1727000,55
2020.11.12,10:00:00,1736000,1739000,1733000,1739000,21
2020.11.12,11:00:00,1735000,1735000,1728000,1728000,28
2020.11.12,12:00:00,1726000,1732000,1723000,1730000,19
2020.11.12,13:00:00,1731000,1734000,1731000,1732000,11
2020.11.12,14:00:00,1732000,1736000,1732000,1736000,81
2020.11.14,10:00:00,1723000,1738000,1723000,1738000,3
2020.11.14,11:00:00,1738000,1739000,1733000,1733000,8
2020.11.14,12:00:00,1735000,1738000,1734000,1738000,9
2020.11.14,13:00:00,1736000,1739000,1735000,1735000,9
2020.11.14,14:00:00,1735000,1740000,1735000,1738000,43
2020.11.15,10:00:00,1737000,1737000,1737000,1737000,2
2020.11.15,11:00:00,1736000,1739000,1736000,1739000,9
2020.11.15,12:00:00,1748000,1765000,1744000,1765000,60
2020.11.15,13:00:00,1756000,1761000,1745000,1755000,63
2020.11.15,14:00:00,1752000,1752000,1749000,1749000,22
2020.11.16,10:00:00,1759000,1790000,1750000,1790000,51
2020.11.16,11:00:00,1790000,1820000,1776000,1793000,51
2020.11.16,12:00:00,1787000,1822000,1787000,1810000,159
2020.11.16,13:00:00,1806000,1809000,1774000,1774000,101
2020.11.16,14:00:00,1774000,1788000,1770000,1781000,73
2020.11.17,10:00:00,1771000,1778000,1768000,1775000,33
2020.11.17,11:00:00,1774000,1779000,1767000,1779000,29
2020.11.17,12:00:00,1783000,1785000,1780000,1781000,11
2020.11.17,13:00:00,1779000,1786000,1776000,1780000,33
2020.11.17,14:00:00,1780000,1792000,1780000,1792000,34
2020.11.18,10:00:00,1800000,1829000,1800000,1820000,43
2020.11.18,11:00:00,1819000,1828000,1800000,1820000,48
2020.11.18,12:00:00,1825000,1870000,1803000,1838000,101
2020.11.18,13:00:00,1832000,1832000,1809000,1809000,20
2020.11.18,14:00:00,1809000,1824000,1809000,1823000,35
2020.11.19,10:00:00,1839000,1839000,1831000,1834000,24
2020.11.19,11:00:00,1831000,1840000,1828000,1830000,64
2020.11.19,12:00:00,1828000,1830000,1824000,1827000,34
2020.11.19,13:00:00,1826000,1833000,1823000,1823000,64
2020.11.19,14:00:00,1821000,1830000,1820000,1829000,22
2020.11.21,10:00:00,1812000,1812000,1812000,1812000,1
2020.11.21,11:00:00,1828000,1836000,1828000,1835000,14
2020.11.21,12:00:00,1833000,1850000,1833000,1840000,26
2020.11.21,13:00:00,1842000,1842000,1828000,1829000,14
2020.11.21,14:00:00,1828000,1835000,1826000,1834000,50
2020.11.22,10:00:00,1845000,1845000,1845000,1845000,2
2020.11.22,11:00:00,1847000,1847000,1847000,1847000,2
2020.11.22,12:00:00,1838000,1838000,1830000,1838000,29
2020.11.22,13:00:00,1838000,1838000,1810000,1817000,53
2020.11.22,14:00:00,1817000,1821000,1811000,1821000,53
2020.11.23,10:00:00,1800000,1818000,1800000,1818000,38
2020.11.23,11:00:00,1809000,1824000,1797000,1797000,73
2020.11.23,12:00:00,1792000,1795000,1770000,1779000,249
2020.11.23,13:00:00,1778000,1783000,1775000,1775000,14
2020.11.23,14:00:00,1775000,1809000,1775000,1795000,78
2020.11.24,10:00:00,1775000,1775000,1765000,1774000,84
2020.11.24,11:00:00,1770000,1784000,1768000,1768000,83
2020.11.24,12:00:00,1770000,1771000,1759000,1764000,57
2020.11.24,13:00:00,1759000,1765000,1757000,1762000,13
2020.11.24,14:00:00,1765000,1784000,1764000,1773000,214
2020.11.25,10:00:00,1777000,1780000,1774000,1774000,97
2020.11.25,11:00:00,1774000,1800000,1774000,1780000,135
2020.11.25,12:00:00,1782000,1789000,1782000,1782000,15
2020.11.25,13:00:00,1783000,1783000,1771000,1778000,37
2020.11.25,14:00:00,1778000,1780000,1778000,1780000,20
2020.11.26,10:00:00,1780000,1780000,1751000,1751000,49
2020.11.26,11:00:00,1751000,1765000,1751000,1760000,39
2020.11.26,12:00:00,1763000,1763000,1747000,1753000,90
2020.11.26,13:00:00,1750000,1757000,1746000,1751000,34
2020.11.26,14:00:00,1753000,1762000,1752000,1755000,88
2020.11.28,10:00:00,1750000,1754000,1743000,1754000,31
2020.11.28,11:00:00,1751000,1751000,1742000,1742000,36
2020.11.28,12:00:00,1742000,1752000,1742000,1749000,24
2020.11.28,13:00:00,1753000,1800000,1753000,1769000,245
2020.11.28,14:00:00,1769000,1789000,1754000,1773000,243
2020.11.29,10:00:00,1772000,1778000,1765000,1778000,28
2020.11.29,11:00:00,1772000,1782000,1770000,1775000,37
2020.11.29,12:00:00,1773000,1773000,1763000,1767000,27
2020.11.29,13:00:00,1769000,1769000,1763000,1765000,16
2020.11.29,14:00:00,1763000,1765000,1758000,1763000,105
2020.11.30,10:00:00,1767000,1767000,1758000,1764000,111
2020.11.30,11:00:00,1764000,1766000,1753000,1760000,84
2020.11.30,12:00:00,1760000,1760000,1755000,1756000,43
2020.11.30,13:00:00,1760000,1760000,1751000,1751000,57
2020.11.30,14:00:00,1751000,1757000,1750000,1756000,48
2020.12.01,10:00:00,1750000,1764000,1750000,1750000,131
2020.12.01,11:00:00,1747000,1769000,1745000,1754000,242
2020.12.01,12:00:00,1754000,1759000,1754000,1759000,10
2020.12.01,13:00:00,1754000,1754000,1734000,1745000,103
2020.12.01,14:00:00,1740000,1749000,1740000,1743000,46
2020.12.02,10:00:00,1724000,1735000,1724000,1728000,67
2020.12.02,11:00:00,1734000,1740000,1729000,1740000,75
2020.12.02,12:00:00,1738000,1742000,1736000,1740000,34
2020.12.02,13:00:00,1736000,1741000,1729000,1741000,66
2020.12.02,14:00:00,1739000,1750000,1735000,1743000,73
2020.12.03,10:00:00,1749000,1753000,1745000,1745000,50
2020.12.03,11:00:00,1747000,1747000,1735000,1740000,61
2020.12.03,12:00:00,1740000,1740000,1740000,1740000,2
2020.12.03,13:00:00,1740000,1747000,1740000,1747000,15
2020.12.03,14:00:00,1745000,1745000,1739000,1739000,34
2020.12.05,10:00:00,1749000,1749000,1741000,1748000,8
2020.12.05,11:00:00,1742000,1745000,1738000,1740000,23
2020.12.05,12:00:00,1740000,1740000,1736000,1736000,12
2020.12.05,13:00:00,1735000,1735000,1734000,1735000,6
2020.12.05,14:00:00,1734000,1734000,1719000,1719000,152
2020.12.06,10:00:00,1710000,1715000,1705000,1705000,22
2020.12.06,11:00:00,1705000,1719000,1705000,1708000,102
2020.12.06,12:00:00,1717000,1730000,1717000,1721000,136
2020.12.06,13:00:00,1721000,1727000,1717000,1717000,22
2020.12.06,14:00:00,1717000,1718000,1708000,1710000,88
2020.12.07,10:00:00,1716000,1721000,1716000,1720000,32
2020.12.07,11:00:00,1720000,1733000,1719000,1730000,110
2020.12.07,12:00:00,1725000,1734000,1723000,1724000,54
2020.12.07,13:00:00,1724000,1724000,1705000,1715000,283
2020.12.07,14:00:00,1711000,1718000,1708000,1715000,90
2020.12.08,10:00:00,1714000,1714000,1710000,1711000,23
2020.12.08,11:00:00,1716000,1718000,1710000,1710000,64
2020.12.08,12:00:00,1711000,1711000,1707000,1709000,84
2020.12.08,13:00:00,1713000,1715000,1713000,1713000,30
2020.12.08,14:00:00,1714000,1720000,1712000,1719000,103
2020.12.09,10:00:00,1729000,1730000,1721000,1726000,80
2020.12.09,11:00:00,1727000,1727000,1717000,1724000,57
2020.12.09,12:00:00,1721000,1721000,1720000,1720000,31
2020.12.09,13:00:00,1720000,1721000,1717000,1718000,29
2020.12.09,14:00:00,1720000,1724000,1712000,1718000,63
2020.12.10,10:00:00,1724000,1724000,1722000,1722000,14
2020.12.10,11:00:00,1719000,1728000,1718000,1718000,46
2020.12.10,12:00:00,1719000,1728000,1718000,1722000,110
2020.12.10,13:00:00,1724000,1729000,1724000,1727000,142
2020.12.10,14:00:00,1727000,1734000,1726000,1734000,170
2020.12.12,10:00:00,1730000,1733000,1721000,1733000,142
2020.12.12,11:00:00,1736000,1742000,1730000,1742000,125
2020.12.12,12:00:00,1742000,1770000,1741000,1756000,381
2020.12.12,13:00:00,1759000,1770000,1759000,1761000,72
2020.12.12,14:00:00,1761000,1766000,1755000,1759000,129
2020.12.13,10:00:00,1761000,1784000,1748000,1784000,208
2020.12.13,11:00:00,1783000,1783000,1748000,1761000,261
2020.12.13,12:00:00,1758000,1759000,1743000,1754000,193
2020.12.13,13:00:00,1754000,1755000,1740000,1745000,156
2020.12.13,14:00:00,1742000,1749000,1733000,1734000,209
2020.12.14,10:00:00,1725000,1734000,1717000,1720000,239
2020.12.14,11:00:00,1722000,1740000,1717000,1740000,364
2020.12.14,12:00:00,1740000,1765000,1740000,1760000,790
2020.12.14,13:00:00,1751000,1751000,1741000,1744000,104
2020.12.14,14:00:00,1742000,1746000,1738000,1745000,208
2020.12.15,10:00:00,1746000,1747000,1740000,1740000,9
2020.12.15,11:00:00,1740000,1741000,1730000,1739000,131
2020.12.15,12:00:00,1739000,1740000,1730000,1733000,69
2020.12.15,13:00:00,1735000,1740000,1732000,1735000,53
2020.12.15,14:00:00,1734000,1741000,1734000,1740000,141
2020.12.16,10:00:00,1735000,1735000,1715000,1715000,99
2020.12.16,11:00:00,1720000,1720000,1701000,1702000,229
2020.12.16,12:00:00,1703000,1703000,1687000,1690000,208
2020.12.16,13:00:00,1689000,1695000,1680000,1690000,146
2020.12.16,14:00:00,1692000,1702000,1690000,1698000,76
2020.12.17,10:00:00,1690000,1695000,1680000,1682000,307
2020.12.17,11:00:00,1682000,1688000,1665000,1680000,462
2020.12.17,12:00:00,1678000,1678000,1670000,1674000,20
2020.12.17,13:00:00,1674000,1686000,1673000,1673000,165
2020.12.17,14:00:00,1682000,1682000,1674000,1679000,48
2020.12.19,10:00:00,1666000,1682000,1666000,1673000,69
2020.12.19,11:00:00,1669000,1673000,1665000,1668000,93
2020.12.19,12:00:00,1667000,1689000,1665000,1680000,177
2020.12.19,13:00:00,1680000,1680000,1678000,1678000,24
2020.12.19,14:00:00,1678000,1680000,1671000,1676000,134
2020.12.20,10:00:00,1680000,1680000,1648000,1650000,149
2020.12.20,11:00:00,1650000,1660000,1647000,1655000,82
2020.12.20,12:00:00,1654000,1654000,1640000,1643000,240
2020.12.20,13:00:00,1642000,1646000,1601000,1601000,536
2020.12.20,14:00:00,1608000,1615000,1595000,1595000,352
2020.12.21,10:00:00,1562000,1575000,1560000,1565000,480
2020.12.21,11:00:00,1562000,1571000,1540000,1542000,227
2020.12.21,12:00:00,1542000,1550000,1522000,1535000,870
2020.12.21,13:00:00,1533000,1553000,1526000,1551000,293
2020.12.21,14:00:00,1550000,1564000,1547000,1561000,150
2020.12.22,10:00:00,1558000,1571000,1550000,1558000,320
2020.12.22,11:00:00,1562000,1568000,1559000,1568000,149
2020.12.22,12:00:00,1568000,1586000,1563000,1574000,536
2020.12.22,13:00:00,1574000,1580000,1568000,1574000,106
2020.12.22,14:00:00,1574000,1577000,1561000,1565000,138
2020.12.23,10:00:00,1572000,1585000,1572000,1580000,110
2020.12.23,11:00:00,1580000,1583000,1578000,1578000,33
2020.12.23,12:00:00,1578000,1578000,1572000,1575000,44
2020.12.23,13:00:00,1575000,1579000,1573000,1579000,23
2020.12.23,14:00:00,1579000,1584000,1561000,1561000,252
2020.12.24,10:00:00,1567000,1568000,1557000,1559000,74
2020.12.24,11:00:00,1559000,1572000,1557000,1567000,238
2020.12.24,12:00:00,1570000,1579000,1566000,1566000,252
2020.12.24,13:00:00,1568000,1572000,1568000,1572000,31
2020.12.24,14:00:00,1570000,1571000,1566000,1570000,46
2020.12.26,10:00:00,1555000,1555000,1540000,1550000,202
2020.12.26,11:00:00,1551000,1553000,1521000,1525000,352
2020.12.26,12:00:00,1525000,1530000,1517000,1525000,212
2020.12.26,13:00:00,1526000,1534000,1525000,1525000,74
2020.12.26,14:00:00,1525000,1525000,1511000,1523000,231
2020.12.27,10:00:00,1516000,1530000,1516000,1529000,68
2020.12.27,11:00:00,1523000,1527000,1518000,1518000,49
2020.12.27,12:00:00,1519000,1519000,1516000,1516000,53
2020.12.27,13:00:00,1517000,1517000,1487000,1502000,736
2020.12.27,14:00:00,1501000,1510000,1496000,1503000,190
2020.12.28,10:00:00,1498000,1498000,1478000,1490000,184
2020.12.28,11:00:00,1490000,1506000,1482000,1500000,226
2020.12.28,12:00:00,1500000,1522000,1500000,1519000,252
2020.12.28,13:00:00,1519000,1519000,1509000,1510000,98
2020.12.28,14:00:00,1510000,1510000,1498000,1505000,234
2020.12.29,10:00:00,1499000,1499000,1499000,1499000,1
2020.12.29,11:00:00,1506000,1511000,1499000,1499000,31
2020.12.29,12:00:00,1506000,1509000,1503000,1503000,25
2020.12.29,13:00:00,1505000,1507000,1504000,1504000,28
2020.12.29,14:00:00,1502000,1512000,1494000,1496000,141
2020.12.30,10:00:00,1496000,1497000,1496000,1496000,9
2020.12.30,11:00:00,1494000,1494000,1467000,1477000,135
2020.12.30,12:00:00,1477000,1482000,1473000,1474000,21
2020.12.30,13:00:00,1473000,1479000,1473000,1477000,15
2020.12.30,14:00:00,1480000,1487000,1457000,1457000,189
2020.12.31,10:00:00,1460000,1462000,1426000,1428000,99
2020.12.31,11:00:00,1428000,1431000,1400000,1411000,250
2020.12.31,12:00:00,1410000,1431000,1410000,1419000,60
2020.12.31,13:00:00,1422000,1440000,1421000,1436000,56
2020.12.31,14:00:00,1436000,1442000,1424000,1424000,80
2021.01.02,10:00:00,1430000,1435000,1419000,1423000,66
2021.01.02,11:00:00,1421000,1426000,1404000,1426000,87
2021.01.02,12:00:00,1427000,1438000,1422000,1438000,76
2021.01.02,13:00:00,1438000,1448000,1432000,1435000,138
2021.01.02,14:00:00,1435000,1474000,1431000,1474000,241
2021.01.03,10:00:00,1465000,1486000,1465000,1482000,39
2021.01.03,11:00:00,1481000,1483000,1461000,1466000,41
2021.01.03,12:00:00,1466000,1470000,1464000,1470000,29
2021.01.03,13:00:00,1468000,1473000,1467000,1470000,27
2021.01.03,14:00:00,1470000,1470000,1442000,1442000,127
2021.01.04,10:00:00,1443000,1450000,1433000,1439000,67
2021.01.04,11:00:00,1447000,1447000,1430000,1430000,23
2021.01.04,12:00:00,1432000,1450000,1432000,1447000,18
2021.01.04,13:00:00,1445000,1446000,1433000,1433000,21
2021.01.04,14:00:00,1438000,1444000,1432000,1438000,109
2021.01.05,10:00:00,1434000,1434000,1434000,1434000,4
2021.01.05,11:00:00,1450000,1452000,1432000,1440000,32
2021.01.05,12:00:00,1436000,1440000,1435000,1440000,9
2021.01.05,13:00:00,1440000,1450000,1439000,1450000,57
2021.01.05,14:00:00,1450000,1451000,1443000,1449000,36
2021.01.06,10:00:00,1450000,1469000,1450000,1463000,56
2021.01.06,11:00:00,1461000,1462000,1456000,1459000,50
2021.01.06,12:00:00,1459000,1461000,1455000,1458000,38
2021.01.06,13:00:00,1458000,1481000,1458000,1479000,454
2021.01.06,14:00:00,1479000,1480000,1474000,1474000,49
2021.01.07,10:00:00,1482000,1486000,1471000,1472000,42
2021.01.07,11:00:00,1471000,1479000,1466000,1471000,28
2021.01.07,12:00:00,1471000,1471000,1462000,1471000,52
2021.01.07,13:00:00,1471000,1471000,1463000,1469000,19
2021.01.07,14:00:00,1465000,1469000,1461000,1461000,49
2021.01.09,10:00:00,1460000,1460000,1430000,1450000,33
2021.01.09,11:00:00,1452000,1454000,1441000,1452000,53
2021.01.09,12:00:00,1453000,1455000,1447000,1455000,23
2021.01.09,13:00:00,1456000,1456000,1441000,1443000,62
2021.01.09,14:00:00,1441000,1441000,1435000,1435000,95
2021.01.10,10:00:00,1442000,1442000,1420000,1424000,32
2021.01.10,11:00:00,1425000,1430000,1423000,1428000,9
2021.01.10,12:00:00,1430000,1439000,1428000,1435000,33
2021.01.10,13:00:00,1431000,1432000,1431000,1432000,3
2021.01.10,14:00:00,1433000,1442000,1433000,1440000,59
2021.01.11,10:00:00,1439000,1450000,1435000,1435000,35
2021.01.11,11:00:00,1435000,1440000,1435000,1440000,6
2021.01.11,12:00:00,1440000,1442000,1440000,1442000,16
2021.01.11,13:00:00,1440000,1440000,1440000,1440000,4
2021.01.11,14:00:00,1439000,1439000,1431000,1432000,21
2021.01.12,10:00:00,1430000,1430000,1419000,1425000,39
2021.01.12,11:00:00,1425000,1430000,1424000,1426000,22
2021.01.12,12:00:00,1426000,1426000,1422000,1422000,10
2021.01.12,13:00:00,1423000,1425000,1419000,1421000,36
2021.01.12,14:00:00,1421000,1424000,1416000,1416000,45
2021.01.13,10:00:00,1414000,1414000,1407000,1407000,49
2021.01.13,11:00:00,1410000,1413000,1372000,1382000,476
2021.01.13,12:00:00,1378000,1387000,1369000,1375000,346
2021.01.13,13:00:00,1375000,1387000,1373000,1386000,195
2021.01.13,14:00:00,1384000,1387000,1379000,1379000,89
2021.01.14,11:00:00,1351000,1359000,1351000,1351000,38
2021.01.14,12:00:00,1353000,1361000,1352000,1356000,100
2021.01.14,13:00:00,1357000,1365000,1355000,1361000,39
2021.01.14,14:00:00,1366000,1366000,1360000,1360000,40
2021.01.16,10:00:00,1352000,1357000,1325000,1330000,206
2021.01.16,11:00:00,1327000,1336000,1327000,1330000,62
2021.01.16,12:00:00,1331000,1339000,1331000,1335000,32
2021.01.16,13:00:00,1334000,1343000,1332000,1342000,54
2021.01.16,14:00:00,1340000,1350000,1330000,1331000,102
2021.01.18,10:00:00,1314000,1325000,1314000,1325000,50
2021.01.18,11:00:00,1328000,1328000,1321000,1321000,9
2021.01.18,12:00:00,1323000,1323000,1320000,1320000,26
2021.01.18,13:00:00,1320000,1320000,1318000,1320000,34
2021.01.18,14:00:00,1319000,1341000,1314000,1335000,77
2021.01.19,10:00:00,1344000,1344000,1340000,1342000,18
2021.01.19,11:00:00,1336000,1359000,1336000,1359000,28
2021.01.19,12:00:00,1356000,1393000,1355000,1380000,76
2021.01.19,13:00:00,1377000,1390000,1372000,1381000,21
2021.01.19,14:00:00,1388000,1393000,1376000,1393000,83
2021.01.20,10:00:00,1410000,1418000,1381000,1414000,133
2021.01.20,11:00:00,1412000,1412000,1410000,1410000,10
2021.01.20,12:00:00,1410000,1415000,1410000,1411000,33
2021.01.20,13:00:00,1407000,1407000,1371000,1384000,69
2021.01.20,14:00:00,1383000,1391000,1374000,1376000,48
2021.01.21,10:00:00,1397000,1399000,1380000,1388000,32
2021.01.21,11:00:00,1390000,1400000,1390000,1390000,32
2021.01.21,12:00:00,1390000,1390000,1390000,1390000,2
2021.01.21,13:00:00,1390000,1390000,1380000,1380000,22
2021.01.23,10:00:00,1372000,1380000,1372000,1375000,28
2021.01.23,11:00:00,1372000,1406000,1372000,1400000,69
2021.01.23,12:00:00,1400000,1403000,1382000,1382000,55
2021.01.23,13:00:00,1385000,1385000,1365000,1371000,85
2021.01.23,14:00:00,1371000,1374000,1360000,1360000,66
2021.01.24,10:00:00,1360000,1364000,1359000,1364000,13
2021.01.24,11:00:00,1365000,1367000,1362000,1362000,9
2021.01.24,12:00:00,1367000,1369000,1363000,1369000,16
2021.01.24,13:00:00,1369000,1373000,1368000,1370000,24
2021.01.24,14:00:00,1370000,1370000,1357000,1357000,52
2021.01.25,10:00:00,1365000,1365000,1355000,1355000,11
2021.01.25,11:00:00,1360000,1360000,1352000,1352000,20
2021.01.25,12:00:00,1353000,1356000,1348000,1350000,16
2021.01.25,13:00:00,1350000,1350000,1350000,1350000,3
2021.01.25,14:00:00,1350000,1372000,1349000,1372000,46
2021.01.26,10:00:00,1370000,1370000,1362000,1363000,7
2021.01.26,11:00:00,1362000,1366000,1362000,1366000,7
2021.01.26,12:00:00,1368000,1370000,1366000,1370000,23
2021.01.26,13:00:00,1370000,1374000,1370000,1373000,8
2021.01.26,14:00:00,1373000,1375000,1370000,1370000,23
2021.01.27,11:00:00,1380000,1424000,1380000,1393000,190
2021.01.27,12:00:00,1386000,1400000,1386000,1400000,39
2021.01.27,13:00:00,1400000,1404000,1383000,1390000,90
2021.01.27,14:00:00,1390000,1392000,1380000,1382000,39
2021.01.28,10:00:00,1383000,1383000,1370000,1375000,44
2021.01.28,11:00:00,1375000,1377000,1373000,1376000,18
2021.01.28,12:00:00,1378000,1378000,1378000,1378000,4
2021.01.28,13:00:00,1380000,1382000,1379000,1379000,18
2021.01.28,14:00:00,1381000,1384000,1379000,1381000,25
2021.01.30,10:00:00,1385000,1400000,1385000,1396000,42
2021.01.30,11:00:00,1392000,1396000,1390000,1390000,10
2021.01.30,12:00:00,1390000,1394000,1389000,1389000,16
2021.01.30,13:00:00,1390000,1390000,1379000,1379000,82
2021.01.30,14:00:00,1379000,1387000,1378000,1387000,38
2021.01.31,10:00:00,1380000,1380000,1380000,1380000,4
2021.01.31,11:00:00,1379000,1381000,1374000,1381000,57
2021.01.31,12:00:00,1377000,1378000,1376000,1377000,14
2021.01.31,13:00:00,1377000,1380000,1377000,1380000,11
2021.01.31,14:00:00,1380000,1385000,1378000,1379000,48
2021.02.01,10:00:00,1390000,1390000,1369000,1370000,12
2021.02.01,11:00:00,1370000,1370000,1369000,1369000,15
