<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.01.26	09:00:00	1.21282	1.21304	1.21238	1.21284	1521	0	30
2021.01.26	10:00:00	1.21283	1.21298	1.21220	1.21234	2449	0	30
2021.01.26	11:00:00	1.21237	1.21299	1.21066	1.21244	4681	0	30
2021.01.26	12:00:00	1.21242	1.21402	1.21242	1.21272	3804	0	30
2021.01.26	13:00:00	1.21272	1.21295	1.21262	1.21282	292	0	30
