Date,Time,Open,High,Low,Close,Volume
2020.09.24,10:00:00,1585000,1600000,1572000,1588000,80
2020.09.24,11:00:00,1594000,1595000,1578000,1590000,59
2020.09.24,12:00:00,1590000,1598000,1583000,1591000,38
2020.09.24,13:00:00,1597000,1602000,1588000,1589000,41
2020.09.24,14:00:00,1591000,1605000,1590000,1595000,28
2020.09.26,10:00:00,1600000,1633000,1600000,1613000,56
2020.09.26,11:00:00,1611000,1620000,1600000,1610000,35
2020.09.26,12:00:00,1612000,1625000,1612000,1615000,29
2020.09.26,13:00:00,1623000,1623000,1608000,1613000,16
2020.09.26,14:00:00,1616000,1616000,1606000,1606000,26
2020.09.27,10:00:00,1592000,1605000,1589000,1589000,94
2020.09.27,11:00:00,1587000,1588000,1577000,1580000,29
2020.09.27,12:00:00,1590000,1590000,1570000,1578000,24
2020.09.27,13:00:00,1579000,1594000,1579000,1580000,38
2020.09.27,14:00:00,1587000,1603000,1587000,1592000,73
2020.09.28,10:00:00,1600000,1614000,1595000,1595000,28
2020.09.28,11:00:00,1600000,1625000,1597000,1610000,56
2020.09.28,12:00:00,1606000,1627000,1606000,1615000,21
2020.09.28,13:00:00,1614000,1614000,1591000,1598000,57
2020.09.28,14:00:00,1593000,1593000,1568000,1576000,226
2020.09.29,10:00:00,1567000,1579000,1556000,1572000,61
2020.09.29,11:00:00,1567000,1586000,1566000,1584000,93
2020.09.29,12:00:00,1579000,1601000,1579000,1580000,111
2020.09.29,13:00:00,1579000,1599000,1572000,1599000,85
2020.09.29,14:00:00,1599000,1651000,1599000,1651000,265
2020.09.30,10:00:00,1642000,1733000,1642000,1730000,305
2020.09.30,11:00:00,1720000,1728000,1707000,1728000,72
2020.09.30,12:00:00,1729000,1733000,1729000,1733000,80
2020.09.30,13:00:00,1733000,1733000,1733000,1733000,4
2020.09.30,14:00:00,1733000,1733000,1733000,1733000,7
2020.10.01,10:00:00,1730000,1789000,1703000,1711000,226
2020.10.01,11:00:00,1718000,1742000,1702000,1740000,142
2020.10.01,12:00:00,1740000,1753000,1717000,1720000,73
2020.10.01,13:00:00,1720000,1742000,1703000,1740000,80
