<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2020.11.23,11:11:00,135200,135200,135000,135000,100
2020.11.23,11:12:00,135000,135000,135000,135000,38
2020.11.23,11:13:00,135000,135000,134900,134900,46
2020.11.23,11:14:00,134900,135000,134800,135000,70
2020.11.23,11:15:00,134900,134900,134900,134900,52
2020.11.23,11:16:00,134900,134900,134800,134900,172
2020.11.23,11:17:00,134800,135100,134800,135000,270
2020.11.23,11:18:00,135000,135000,135000,135000,20
2020.11.23,11:19:00,135100,135200,135100,135100,152
2020.11.23,11:20:00,135100,135100,135000,135100,28
2020.11.23,11:22:00,135100,135100,135000,135000,66
2020.11.23,11:23:00,135100,135100,135100,135100,2
2020.11.23,11:24:00,135000,135000,135000,135000,16
2020.11.23,11:25:00,135000,135000,134900,134900,84
2020.11.23,11:26:00,135000,135100,135000,135000,26
2020.11.23,11:28:00,134900,134900,134900,134900,2
2020.11.23,11:29:00,135000,135000,134900,134900,12
2020.11.23,11:30:00,134900,135000,134900,135000,52
2020.11.23,11:31:00,135000,135000,135000,135000,4
2020.11.23,11:32:00,135000,135000,135000,135000,20
2020.11.23,11:33:00,134900,134900,134900,134900,40
2020.11.23,11:35:00,134900,134900,134900,134900,14
2020.11.23,11:36:00,134800,134800,134800,134800,81
2020.11.23,11:37:00,134700,134800,134700,134700,28
2020.11.23,11:38:00,134700,134700,134400,134400,392
2020.11.23,11:39:00,134400,134500,134400,134500,82
2020.11.23,11:41:00,134700,134800,134700,134800,70
2020.11.23,11:42:00,134800,134800,134800,134800,8
2020.11.23,11:43:00,134800,134800,134800,134800,24
2020.11.23,11:44:00,134800,134800,134800,134800,6
2020.11.23,11:45:00,134800,134800,134800,134800,4
2020.11.23,11:48:00,134700,134700,134700,134700,8
2020.11.23,11:49:00,134700,134700,134700,134700,6
2020.11.23,11:50:00,134700,134700,134600,134600,6
2020.11.23,11:51:00,134600,134600,134600,134600,18
2020.11.23,11:52:00,134600,134600,134600,134600,20
2020.11.23,11:54:00,134600,134600,134600,134600,4
2020.11.23,11:55:00,134600,134600,134600,134600,6
2020.11.23,11:56:00,134600,134600,134500,134500,80
2020.11.23,11:57:00,134400,134400,134400,134400,3
2020.11.23,11:58:00,134400,134400,133900,134000,226
2020.11.23,11:59:00,133900,134000,133900,134000,55
2020.11.23,12:00:00,134200,134200,134200,134200,18
2020.11.23,12:01:00,134200,134300,134200,134300,40
2020.11.23,12:02:00,134300,134600,134300,134600,144
2020.11.23,12:03:00,134500,134500,134500,134500,20
2020.11.23,12:05:00,134400,134400,134300,134300,202
2020.11.23,12:06:00,134300,134400,134300,134400,88
2020.11.23,12:07:00,134400,134400,134400,134400,44
2020.11.23,12:08:00,134500,134500,134400,134400,60
2020.11.23,12:09:00,134400,134400,134400,134400,10
2020.11.23,12:10:00,134300,134300,134300,134300,54
2020.11.23,12:11:00,134200,134200,134200,134200,6
2020.11.23,12:12:00,134300,134300,134200,134200,4
2020.11.23,12:13:00,134300,134300,134200,134200,32
2020.11.23,12:14:00,134200,134300,134100,134100,146
2020.11.23,12:15:00,134000,134000,133200,133200,532
2020.11.23,12:16:00,133200,133700,133200,133700,380
2020.11.23,12:17:00,133600,133600,133500,133500,84
2020.11.23,12:18:00,133600,133700,133600,133700,66
2020.11.23,12:19:00,133700,133800,133700,133800,410
2020.11.23,12:20:00,133800,134000,133700,134000,64
2020.11.23,12:21:00,134000,134300,134000,134000,96
2020.11.23,12:22:00,134100,134200,134000,134200,89
2020.11.23,12:23:00,134200,134200,134100,134100,62
2020.11.23,12:24:00,134000,134000,134000,134000,12
2020.11.23,12:25:00,134000,134000,134000,134000,8
2020.11.23,12:27:00,134100,134200,134100,134200,46
2020.11.23,12:28:00,134300,134300,134300,134300,2
2020.11.23,12:30:00,134300,134400,134300,134400,76
2020.11.23,12:31:00,134200,134200,134200,134200,88
2020.11.23,12:32:00,134100,134100,134100,134100,32
2020.11.23,12:33:00,134100,134400,134000,134400,236
2020.11.23,12:34:00,134100,134100,134100,134100,14
2020.11.23,12:35:00,134100,134100,134000,134000,36
2020.11.23,12:36:00,134000,134100,133800,133800,198
2020.11.23,12:37:00,133700,133800,133300,133400,662
2020.11.23,12:38:00,133500,133500,133300,133400,386
2020.11.23,12:39:00,133400,133500,133300,133500,332
2020.11.23,12:40:00,133500,133500,133100,133100,213
2020.11.23,12:41:00,133000,133100,132600,132700,932
2020.11.23,12:42:00,132800,133000,132700,133000,386
2020.11.23,12:43:00,133000,133100,132900,133000,434
2020.11.23,12:44:00,133200,133600,133200,133600,122
2020.11.23,12:45:00,133600,133600,133400,133400,124
2020.11.23,12:46:00,133400,133400,133200,133200,64
2020.11.23,12:47:00,133100,133400,133100,133400,108
2020.11.23,12:48:00,133400,133400,133300,133300,188
2020.11.23,12:49:00,133300,133400,133200,133300,180
2020.11.23,12:50:00,133400,133400,133300,133300,226
2020.11.23,12:51:00,133400,133400,133100,133100,33
2020.11.23,12:52:00,133300,133300,133300,133300,83
2020.11.23,12:53:00,133200,133300,133200,133200,24
2020.11.23,12:54:00,133300,133300,133200,133200,62
2020.11.23,12:55:00,133300,133300,133300,133300,44
2020.11.23,12:56:00,133200,133200,133200,133200,40
2020.11.23,12:57:00,133300,133300,133300,133300,22
2020.11.23,12:58:00,133200,133600,133200,133500,318
2020.11.23,12:59:00,133500,133500,133300,133300,268
2020.11.23,13:00:00,133400,133600,133300,133600,336
2020.11.23,13:01:00,133600,133800,133600,133700,492
2020.11.23,13:02:00,133700,133800,133500,133500,422
2020.11.23,13:03:00,133500,133800,133500,133600,252
2020.11.23,13:04:00,133600,133600,133400,133500,92
2020.11.23,13:05:00,133500,133500,133400,133400,40
2020.11.23,13:06:00,133400,133400,133400,133400,42
2020.11.23,13:07:00,133500,133500,133500,133500,14
2020.11.23,13:08:00,133600,133600,133600,133600,60
2020.11.23,13:09:00,133600,133600,133600,133600,84
2020.11.23,13:10:00,133600,133600,133600,133600,20
2020.11.23,13:11:00,133700,133700,133700,133700,2
2020.11.23,13:12:00,133700,133700,133600,133600,80
2020.11.23,13:13:00,133500,133500,133500,133500,36
2020.11.23,13:14:00,133400,133400,133400,133400,57
2020.11.23,13:15:00,133400,133400,133400,133400,2
2020.11.23,13:16:00,133500,133500,133500,133500,28
2020.11.23,13:17:00,133600,133600,133600,133600,64
2020.11.23,13:18:00,133600,133700,133600,133700,16
2020.11.23,13:19:00,133700,133700,133700,133700,30
2020.11.23,13:20:00,133600,133600,133600,133600,8
2020.11.23,13:21:00,133600,133600,133600,133600,4
2020.11.23,13:22:00,133700,134000,133700,134000,216
2020.11.23,13:23:00,133600,133900,133600,133800,28
2020.11.23,13:25:00,133800,133900,133800,133900,6
2020.11.23,13:26:00,133900,134400,133900,134000,230
2020.11.23,13:27:00,134000,134400,134000,134200,90
2020.11.23,13:28:00,134100,134100,134000,134000,72
2020.11.23,13:29:00,134100,134100,134000,134000,44
2020.11.23,13:30:00,134000,134000,133900,133900,64
2020.11.23,13:31:00,133900,134000,133900,133900,66
2020.11.23,13:32:00,133800,133900,133800,133900,14
2020.11.23,13:33:00,133800,133800,133800,133800,50
2020.11.23,13:34:00,133800,133800,133800,133800,12
2020.11.23,13:38:00,133900,134000,133700,133700,200
2020.11.23,13:39:00,133800,133800,133800,133800,14
2020.11.23,13:40:00,133800,133900,133800,133900,16
2020.11.23,13:41:00,133900,134000,133900,134000,120
2020.11.23,13:42:00,133900,133900,133900,133900,32
2020.11.23,13:44:00,133900,133900,133700,133700,88
2020.11.23,13:45:00,133700,133700,133600,133600,24
2020.11.23,13:47:00,133700,133700,133600,133600,10
2020.11.23,13:48:00,133600,133800,133600,133800,14
2020.11.23,13:49:00,133700,133700,133700,133700,30
2020.11.23,13:50:00,133700,133700,133500,133500,124
2020.11.23,13:52:00,133700,133700,133700,133700,26
2020.11.23,13:53:00,133800,134000,133700,134000,157
2020.11.23,13:54:00,134000,134100,133900,134100,41
2020.11.23,13:55:00,134000,134100,134000,134000,192
2020.11.23,13:56:00,134000,134000,134000,134000,148
2020.11.23,13:57:00,134000,134000,134000,134000,16
2020.11.23,13:58:00,133900,133900,133900,133900,36
2020.11.23,14:00:00,133800,133900,133800,133900,6
2020.11.23,14:02:00,134000,134000,134000,134000,16
2020.11.23,14:03:00,134000,134000,134000,134000,6
2020.11.23,14:05:00,134000,134000,134000,134000,102
2020.11.23,14:06:00,133900,134000,133900,134000,22
2020.11.23,14:07:00,134000,134000,134000,134000,40
2020.11.23,14:08:00,133900,133900,133900,133900,42
2020.11.23,14:10:00,133900,134000,133700,133700,54
2020.11.23,14:12:00,133800,133800,133800,133800,2
2020.11.23,14:13:00,133900,133900,133900,133900,2
2020.11.23,14:14:00,133800,133900,133800,133900,7
2020.11.23,14:15:00,133800,133900,133800,133900,32
2020.11.23,14:16:00,133900,133900,133800,133800,8
2020.11.23,14:17:00,133900,133900,133700,133700,212
2020.11.23,14:18:00,133700,133700,133700,133700,30
2020.11.23,14:19:00,133700,133700,133700,133700,42
2020.11.23,14:20:00,133800,133900,133800,133800,74
2020.11.23,14:21:00,133800,133900,133800,133900,85
2020.11.23,14:22:00,133800,133800,133800,133800,1
2020.11.23,14:23:00,133900,133900,133900,133900,30
2020.11.23,14:24:00,134000,134000,134000,134000,40
2020.11.23,14:25:00,134000,134100,134000,134100,28
2020.11.23,14:26:00,134200,134300,134200,134300,62
2020.11.23,14:27:00,134300,134300,134200,134200,38
2020.11.23,14:28:00,134100,134100,134100,134100,25
2020.11.23,14:29:00,134100,134200,134100,134100,4
2020.11.23,14:30:00,134100,134200,134100,134200,13
2020.11.23,14:31:00,134100,134200,134100,134200,62
2020.11.23,14:32:00,134300,135100,134200,135000,416
2020.11.23,14:33:00,135000,135000,134700,134800,66
2020.11.23,14:34:00,134800,134800,134700,134800,56
2020.11.23,14:35:00,134800,134800,134800,134800,36
2020.11.23,14:36:00,134800,134900,134800,134800,59
2020.11.23,14:37:00,134800,134800,134700,134700,105
2020.11.23,14:38:00,134700,134700,134700,134700,15
2020.11.23,14:39:00,134700,134700,134700,134700,79
2020.11.23,14:40:00,134700,134800,134700,134800,77
2020.11.23,14:41:00,134800,134900,134700,134800,63
2020.11.23,14:42:00,134800,134800,134600,134600,101
2020.11.23,14:43:00,134700,134700,134700,134700,12
2020.11.23,14:44:00,134600,134800,134600,134700,73
2020.11.23,14:45:00,134700,134900,134700,134900,143
2020.11.23,14:46:00,134900,135100,134900,135100,326
2020.11.23,14:47:00,135100,135200,135000,135000,208
2020.11.23,14:48:00,135000,135000,135000,135000,149
2020.11.23,14:49:00,135000,135000,134900,134900,390
2020.11.23,14:50:00,134900,134900,134800,134800,311
2020.11.23,14:51:00,134700,134800,134700,134800,11
2020.11.23,14:52:00,134700,134800,134600,134600,138
2020.11.23,14:53:00,134700,134700,134500,134500,119
2020.11.23,14:54:00,134500,134600,134400,134400,157
2020.11.23,14:55:00,134500,134500,134500,134500,14
2020.11.23,14:56:00,134500,134500,134500,134500,13
2020.11.23,14:57:00,134500,134600,134500,134600,68
2020.11.23,14:58:00,134600,134700,134600,134600,66
2020.11.23,14:59:00,134600,134700,134500,134500,298
2020.11.24,10:30:00,131500,132500,131500,132500,562
2020.11.24,10:31:00,132500,133100,132400,132700,291
2020.11.24,10:32:00,132700,132900,132500,132500,175
2020.11.24,10:33:00,132500,132600,132100,132200,284
2020.11.24,10:34:00,132300,132500,132200,132500,183
2020.11.24,10:35:00,132500,132700,132400,132500,298
2020.11.24,10:36:00,132500,132700,132500,132500,128
2020.11.24,10:37:00,132500,132700,132500,132700,141
2020.11.24,10:38:00,132700,132700,132600,132600,125
2020.11.24,10:39:00,132600,132700,132500,132600,161
2020.11.24,10:40:00,132600,132700,132300,132600,272
2020.11.24,10:41:00,132600,132600,132600,132600,25
2020.11.24,10:42:00,132500,132700,132500,132700,58
2020.11.24,10:43:00,132800,133000,132700,132900,106
2020.11.24,10:44:00,132900,132900,132800,132800,26
2020.11.24,10:45:00,132800,132800,132500,132500,88
2020.11.24,10:46:00,132500,132500,132400,132400,50
2020.11.24,10:47:00,132400,132500,132400,132500,8
2020.11.24,10:48:00,132600,132800,132600,132800,11
2020.11.24,10:49:00,132800,132900,132700,132900,7
2020.11.24,10:50:00,132800,132800,132700,132700,45
2020.11.24,10:51:00,132800,132800,132700,132800,29
2020.11.24,10:52:00,132800,132800,132500,132700,197
2020.11.24,10:53:00,132600,132600,132500,132500,19
2020.11.24,10:54:00,132500,132700,132300,132400,131
2020.11.24,10:55:00,132400,132500,132400,132500,76
2020.11.24,10:56:00,132600,132600,132600,132600,3
2020.11.24,10:57:00,132500,132500,132500,132500,11
2020.11.24,10:58:00,132500,132600,132500,132600,3
2020.11.24,10:59:00,132500,132500,132300,132300,57
2020.11.24,11:00:00,132400,132400,132200,132200,164
2020.11.24,11:01:00,132300,132300,132200,132200,23
2020.11.24,11:02:00,132400,132500,132300,132500,33
2020.11.24,11:03:00,132400,132400,132400,132400,21
2020.11.24,11:04:00,132400,132600,132400,132600,169
2020.11.24,11:05:00,132600,132700,132600,132700,41
2020.11.24,11:06:00,132800,133000,132700,132700,112
2020.11.24,11:07:00,132900,132900,132900,132900,53
2020.11.24,11:08:00,132900,132900,132900,132900,12
2020.11.24,11:09:00,132900,133000,132900,133000,104
2020.11.24,11:10:00,132900,132900,132800,132900,27
2020.11.24,11:11:00,133000,133200,133000,133100,140
2020.11.24,11:12:00,133200,133200,132900,132900,106
2020.11.24,11:13:00,133000,133000,132900,133000,38
2020.11.24,11:14:00,133000,133000,132800,133000,80
2020.11.24,11:15:00,132900,132900,132900,132900,15
2020.11.24,11:16:00,132900,133000,132800,133000,46
2020.11.24,11:17:00,132900,133100,132900,133000,117
2020.11.24,11:18:00,132900,133000,132900,133000,21
2020.11.24,11:19:00,132900,132900,132800,132800,51
2020.11.24,11:20:00,133000,133000,133000,133000,1
2020.11.24,11:22:00,132900,132900,132900,132900,2
2020.11.24,11:23:00,132800,133000,132800,133000,7
2020.11.24,11:24:00,133000,133100,133000,133100,117
2020.11.24,11:25:00,133200,133400,133200,133400,87
2020.11.24,11:26:00,133400,133400,133300,133400,29
2020.11.24,11:27:00,133500,133500,133200,133200,40
2020.11.24,11:28:00,133300,133300,133300,133300,23
2020.11.24,11:29:00,133300,133400,133300,133300,83
2020.11.24,11:30:00,133400,133500,133400,133400,115
2020.11.24,11:31:00,133400,133500,133300,133500,124
2020.11.24,11:32:00,133600,133600,133400,133400,40
2020.11.24,11:33:00,133400,133600,133400,133500,12
2020.11.24,11:34:00,133400,133500,133400,133400,25
2020.11.24,11:35:00,133500,133500,133500,133500,10
2020.11.24,11:36:00,133500,133500,133300,133300,35
2020.11.24,11:37:00,133200,133200,132900,132900,49
2020.11.24,11:38:00,133100,133100,132900,132900,22
2020.11.24,11:39:00,132900,132900,132800,132900,19
2020.11.24,11:40:00,132900,133100,132900,133100,61
2020.11.24,11:41:00,133000,133000,133000,133000,4
2020.11.24,11:42:00,133100,133100,133000,133000,2
2020.11.24,11:43:00,133000,133000,132900,132900,14
2020.11.24,11:44:00,132900,132900,132900,132900,50
2020.11.24,11:45:00,132900,132900,132800,132800,112
2020.11.24,11:46:00,132900,133000,132900,133000,104
2020.11.24,11:47:00,133000,133100,133000,133000,8
2020.11.24,11:48:00,133200,133300,133200,133300,39
2020.11.24,11:49:00,133400,133400,133300,133400,22
2020.11.24,11:50:00,133400,133400,133300,133300,66
2020.11.24,11:51:00,133400,133500,133300,133400,83
2020.11.24,11:52:00,133500,133500,133400,133400,22
2020.11.24,11:53:00,133400,133400,133400,133400,9
2020.11.24,11:54:00,133500,133600,133500,133600,90
2020.11.24,11:55:00,133600,133800,133600,133600,76
2020.11.24,11:56:00,133500,133600,133500,133500,76
2020.11.24,11:57:00,133500,133500,133400,133400,5
2020.11.24,11:59:00,133200,133200,133200,133200,20
2020.11.24,12:00:00,133300,133300,133300,133300,2
2020.11.24,12:02:00,133200,133200,133200,133200,29
2020.11.24,12:03:00,133200,133500,133200,133500,85
2020.11.24,12:04:00,133500,133500,133300,133300,53
2020.11.24,12:05:00,133300,133300,133300,133300,20
2020.11.24,12:06:00,133400,133400,133400,133400,8
2020.11.24,12:07:00,133300,133400,133300,133400,30
2020.11.24,12:08:00,133400,133400,133400,133400,30
2020.11.24,12:09:00,133400,133500,133300,133400,42
2020.11.24,12:10:00,133400,133400,133400,133400,1
2020.11.24,12:11:00,133400,133500,133400,133400,45
2020.11.24,12:12:00,133400,133400,133300,133300,27
2020.11.24,12:13:00,133400,133500,133400,133500,66
2020.11.24,12:14:00,133500,133600,133500,133600,37
2020.11.24,12:15:00,133500,133500,133500,133500,2
2020.11.24,12:16:00,133400,133400,133400,133400,7
2020.11.24,12:17:00,133300,133300,133300,133300,81
2020.11.24,12:18:00,133300,133300,133300,133300,6
2020.11.24,12:19:00,133400,133400,133300,133400,46
2020.11.24,12:23:00,133400,133400,133400,133400,11
2020.11.24,12:24:00,133600,133800,133600,133800,71
2020.11.24,12:25:00,133700,133700,133700,133700,21
2020.11.24,12:26:00,133700,133700,133600,133600,15
2020.11.24,12:27:00,133600,133800,133600,133700,24
2020.11.24,12:28:00,133600,133600,133500,133500,49
2020.11.24,12:30:00,133500,133500,133400,133400,22
2020.11.24,12:31:00,133300,133400,133200,133300,29
2020.11.24,12:32:00,133300,133300,133300,133300,4
2020.11.24,12:33:00,133300,133400,133300,133400,22
2020.11.24,12:34:00,133400,133600,133400,133600,6
2020.11.24,12:35:00,133400,133400,133200,133200,60
2020.11.24,12:36:00,133200,133200,133200,133200,5
2020.11.24,12:37:00,133200,133200,133100,133200,47
2020.11.24,12:38:00,133200,133200,133000,133000,60
2020.11.24,12:39:00,133000,133000,133000,133000,13
2020.11.24,12:40:00,133000,133000,132800,132800,50
2020.11.24,12:41:00,132800,132800,132600,132600,146
2020.11.24,12:42:00,132600,132600,132400,132500,265
2020.11.24,12:43:00,132500,132600,132500,132500,100
2020.11.24,12:44:00,132600,132600,132600,132600,45
2020.11.24,12:45:00,132600,132800,132600,132800,52
2020.11.24,12:46:00,132800,132800,132800,132800,42
2020.11.24,12:47:00,132900,132900,132800,132800,13
2020.11.24,12:48:00,132700,132800,132700,132700,43
2020.11.24,12:49:00,132600,132700,132600,132600,68
2020.11.24,12:50:00,132700,132700,132600,132600,8
2020.11.24,12:51:00,132600,132700,132600,132700,36
2020.11.24,12:52:00,132700,132700,132600,132600,29
2020.11.24,12:53:00,132600,132600,132600,132600,39
2020.11.24,12:54:00,132500,132600,132500,132600,26
2020.11.24,12:55:00,132600,132700,132600,132700,7
2020.11.24,12:56:00,132600,132600,132600,132600,8
2020.11.24,12:57:00,132600,132600,132600,132600,15
2020.11.24,12:58:00,132500,132700,132500,132600,72
2020.11.24,12:59:00,132700,132700,132700,132700,11
2020.11.24,13:00:00,132700,132700,132600,132600,19
2020.11.24,13:01:00,132700,132700,132700,132700,10
2020.11.24,13:02:00,132700,132700,132700,132700,22
2020.11.24,13:03:00,132700,132700,132700,132700,13
2020.11.24,13:05:00,132700,132700,132700,132700,2
2020.11.24,13:07:00,132600,132600,132600,132600,30
2020.11.24,13:08:00,132600,132700,132600,132700,19
2020.11.24,13:10:00,132700,132700,132600,132600,45
2020.11.24,13:11:00,132500,132500,132200,132300,218
2020.11.24,13:12:00,132300,132300,132000,132000,230
2020.11.24,13:13:00,132000,132200,132000,132200,118
2020.11.24,13:14:00,132200,132400,132200,132400,168
2020.11.24,13:15:00,132400,132400,132400,132400,23
2020.11.24,13:16:00,132400,132400,132100,132100,189
2020.11.24,13:17:00,132100,132100,132000,132100,46
2020.11.24,13:18:00,132100,132100,131900,131900,53
2020.11.24,13:19:00,131900,132100,131900,132100,63
2020.11.24,13:20:00,132200,132300,132100,132100,44
2020.11.24,13:21:00,132200,132300,132200,132300,58
2020.11.24,13:22:00,132300,132400,132300,132400,48
2020.11.24,13:23:00,132500,132600,132400,132400,137
2020.11.24,13:24:00,132400,132500,132300,132300,83
2020.11.24,13:25:00,132500,132500,132200,132300,153
2020.11.24,13:26:00,132300,132500,132300,132300,78
2020.11.24,13:27:00,132400,132400,132200,132200,28
2020.11.24,13:28:00,132400,132400,132200,132200,29
2020.11.24,13:29:00,132400,132400,132200,132300,13
2020.11.24,13:30:00,132200,132300,132200,132300,2
2020.11.24,13:31:00,132300,132300,132200,132200,30
2020.11.24,13:32:00,132400,132400,132400,132400,1
2020.11.24,13:33:00,132300,132300,132100,132100,29
2020.11.24,13:34:00,132300,132400,132300,132400,2
2020.11.24,13:35:00,132400,132800,132400,132700,241
2020.11.24,13:36:00,132700,132800,132700,132800,72
2020.11.24,13:37:00,132800,132800,132600,132600,53
2020.11.24,13:38:00,132600,132700,132600,132700,9
2020.11.24,13:39:00,132800,133000,132700,132900,79
2020.11.24,13:40:00,132800,132900,132700,132900,78
2020.11.24,13:41:00,132800,132900,132800,132800,161
2020.11.24,13:42:00,132800,132900,132800,132800,46
2020.11.24,13:43:00,132700,132900,132600,132900,131
2020.11.24,13:44:00,132900,132900,132900,132900,26
2020.11.24,13:45:00,132900,133000,132900,133000,139
2020.11.24,13:46:00,133000,133200,132900,133000,232
2020.11.24,13:47:00,133000,133000,132900,133000,173
2020.11.24,13:48:00,132800,133200,132800,132900,70
2020.11.24,13:49:00,133000,133100,133000,133100,3
2020.11.24,13:50:00,133000,133000,133000,133000,10
2020.11.24,13:51:00,133000,133100,132800,133100,4
2020.11.24,13:52:00,133000,133000,133000,133000,16
2020.11.24,13:53:00,133000,133000,133000,133000,59
2020.11.24,13:54:00,132900,133000,132900,133000,2
2020.11.24,13:55:00,132900,133000,132800,132800,100
2020.11.24,13:56:00,132800,133000,132800,133000,106
2020.11.24,13:58:00,132900,133000,132800,132900,67
2020.11.24,14:01:00,132800,132900,132800,132900,2
2020.11.24,14:02:00,132800,132900,132800,132900,51
2020.11.24,14:03:00,132800,132900,132800,132900,18
2020.11.24,14:04:00,132800,132800,132700,132800,20
2020.11.24,14:05:00,132700,132700,132600,132700,37
2020.11.24,14:06:00,132600,132700,132600,132700,2
2020.11.24,14:07:00,132600,132600,132400,132600,95
2020.11.24,14:08:00,132400,132400,132000,132200,174
2020.11.24,14:09:00,132400,132400,132300,132300,6
2020.11.24,14:10:00,132500,132500,132500,132500,1
2020.11.24,14:11:00,132400,132400,132400,132400,7
2020.11.24,14:12:00,132500,132500,132500,132500,8
2020.11.24,14:13:00,132500,132500,132500,132500,2
2020.11.24,14:14:00,132500,132500,132500,132500,70
2020.11.24,14:15:00,132600,132600,132600,132600,1
2020.11.24,14:17:00,132600,132700,132600,132700,13
2020.11.24,14:18:00,132600,132600,132600,132600,1
2020.11.24,14:19:00,132700,132700,132600,132600,3
2020.11.24,14:20:00,132700,132700,132400,132400,80
2020.11.24,14:21:00,132400,132400,132400,132400,26
2020.11.24,14:22:00,132400,132600,132300,132600,12
2020.11.24,14:23:00,132500,132600,132500,132600,18
2020.11.24,14:24:00,132600,132700,132600,132700,38
2020.11.24,14:25:00,132600,132700,132600,132700,15
2020.11.24,14:26:00,132700,132700,132700,132700,89
2020.11.24,14:27:00,132600,132800,132600,132700,8
2020.11.24,14:28:00,132800,132800,132800,132800,1
2020.11.24,14:30:00,132800,133000,132500,132800,212
2020.11.24,14:31:00,132900,132900,132900,132900,1
2020.11.24,14:32:00,132900,133000,132900,132900,33
2020.11.24,14:33:00,132900,133000,132900,132900,27
2020.11.24,14:34:00,132900,132900,132900,132900,2
2020.11.24,14:35:00,132900,133200,132900,133000,289
2020.11.24,14:36:00,133200,133500,133000,133100,164
2020.11.24,14:37:00,133100,133100,133000,133100,11
2020.11.24,14:38:00,133300,133300,133000,133100,12
2020.11.24,14:39:00,133200,133200,133200,133200,1
2020.11.24,14:40:00,133100,133100,133000,133100,52
2020.11.24,14:41:00,133000,133300,133000,133200,48
2020.11.24,14:42:00,133200,133500,133200,133300,278
2020.11.24,14:43:00,133300,134000,133300,133900,432
2020.11.24,14:44:00,134000,134200,133900,134000,215
2020.11.24,14:45:00,134000,134000,133700,133700,66
2020.11.24,14:46:00,133700,133900,133600,133900,62
2020.11.24,14:47:00,133800,133900,133800,133900,64
2020.11.24,14:48:00,133800,133900,133700,133700,14
2020.11.24,14:49:00,133800,133800,133500,133500,110
2020.11.24,14:50:00,133500,133500,133400,133400,102
2020.11.24,14:51:00,133400,133400,133400,133400,33
2020.11.24,14:52:00,133400,133500,133300,133400,55
2020.11.24,14:53:00,133300,133300,133100,133200,117
2020.11.24,14:54:00,133200,133200,133200,133200,43
2020.11.24,14:55:00,133200,133200,133100,133100,26
2020.11.24,14:56:00,133100,133400,133100,133400,51
2020.11.24,14:57:00,133300,133300,133300,133300,10
2020.11.24,14:58:00,133300,133400,133300,133400,19
2020.11.24,14:59:00,133400,133400,133300,133300,73
2020.11.25,10:30:00,133900,133900,133300,133400,68
2020.11.25,10:31:00,133400,133600,133400,133500,76
2020.11.25,10:32:00,133500,133500,133500,133500,90
2020.11.25,10:33:00,133500,133600,133400,133400,32
2020.11.25,10:34:00,133500,133700,133500,133700,78
2020.11.25,10:35:00,133800,134000,133700,134000,50
2020.11.25,10:36:00,134000,134300,134000,134300,132
2020.11.25,10:37:00,134400,134500,134100,134300,238
2020.11.25,10:38:00,134200,134500,134200,134500,94
2020.11.25,10:39:00,134400,134500,134400,134400,122
2020.11.25,10:40:00,134300,134300,134100,134300,106
2020.11.25,10:41:00,134300,134400,134300,134400,114
