<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2021.01.03,12:00:00,124300,124600,123100,123500,1135
2021.01.03,13:00:00,123500,124400,123500,124400,630
2021.01.03,14:00:00,124300,124300,123300,123600,531
2021.01.04,10:00:00,124000,124700,123800,124600,534
2021.01.04,11:00:00,124500,124600,123400,123400,838
