Date,Open,High,Low,Close,Volume
10/13/20,0.344009,0.35572,0.33199,0.343328,172399877
10/14/20,0.344393,0.347948,0.319967,0.326955,171646778
7/22/20,0.345599,0.356877,0.344366,0.346089,50305322
7/23/20,0.346038,0.349094,0.32594,0.328696,53781716
7/18/20,0.346432,0.363014,0.332252,0.355003,65071044
10/1/20,0.34648,0.372037,0.329687,0.334899,82337777
9/4/20,0.350334,0.388247,0.337955,0.37608,140720514
7/17/20,0.354309,0.380943,0.332962,0.346839,146141037
7/19/20,0.355333,0.394619,0.34089,0.388201,73970160
7/21/20,0.358133,0.369685,0.339099,0.345399,78305896
8/7/20,0.363983,0.379649,0.342284,0.369858,65591140
8/8/20,0.36995,0.458999,0.369525,0.451361,128587700
7/20/20,0.38831,0.39366,0.344273,0.359709,103494708
8/10/20,0.425507,0.486242,0.4101,0.46851,130243508
8/9/20,0.451324,0.470647,0.414254,0.425507,119127687
9/3/20,0.464472,0.470553,0.341714,0.351825,141289497
8/11/20,0.468712,0.487547,0.400143,0.43742,128248141
9/1/20,0.503676,0.550313,0.496621,0.518041,190460340
9/2/20,0.517921,0.52624,0.430994,0.464489,176105218
8/31/20,0.51855,0.526349,0.503766,0.503766,130325931
8/28/20,0.521266,0.560487,0.514593,0.535218,165850062
8/22/20,0.533122,0.586558,0.514457,0.568174,168290281
8/29/20,0.534215,0.548423,0.52512,0.53667,126976933
8/30/20,0.535316,0.549608,0.513259,0.518702,133607018
8/27/20,0.551144,0.558287,0.495265,0.521386,195555976
8/19/20,0.557935,0.622734,0.516129,0.597796,276243240
8/26/20,0.563175,0.587166,0.533174,0.551138,193190501
8/23/20,0.565056,0.636628,0.547095,0.613549,174829793
8/18/20,0.585921,0.605851,0.527634,0.558149,181855579
8/20/20,0.597796,0.664702,0.595653,0.627823,220969280
8/24/20,0.613256,0.662643,0.596653,0.633204,175121216
8/21/20,0.627032,0.63237,0.528367,0.532032,207671087
8/17/20,0.629417,0.691033,0.583213,0.585884,191812541
8/25/20,0.631639,0.6369,0.535217,0.563522,229197385
8/16/20,0.636936,0.66339,0.618441,0.629417,167466877
