date,open,high,low,close,volume,open_interest,contract,undajusted_close
1993-05-14,53.3503626,53.42456338,53.14260041,53.3503626,64863,232771,199306,112.34375
1993-05-17,53.32068229,53.36520276,53.12776025,53.15744057,51015,234919,199306,111.9375
1993-05-18,53.17228072,53.27616182,52.91999806,52.97935869,86144,239621,199306,111.5625
1993-05-19,52.97935869,53.18712088,52.87547759,53.17228072,75986,244472,199306,111.96875
1993-05-20,53.23164135,53.30584213,53.15744057,53.23164135,44972,246421,199306,112.09375
1993-05-21,53.15744057,53.18712088,52.96451853,53.05355947,57893,245481,199306,111.71875
1993-05-24,52.99419884,53.12776025,52.81611697,53.05355947,69759,229854,199306,111.71875
1993-05-25,53.009039,53.15744057,52.96451853,53.02387916,53915,230372,199306,111.65625
1993-05-26,53.009039,53.21680119,52.96451853,53.18712088,62211,223960,199306,112
1993-05-27,53.29100197,53.3503626,53.08323978,53.20196103,63802,217082,199306,112.03125
1993-05-28,53.15744057,53.29100197,52.99419884,53.05355947,49438,216151,199306,111.71875
1993-06-01,53.05355947,53.43940354,53.05355947,53.43940354,56407,210711,199306,112.53125
1993-06-02,53.4542437,53.51360432,53.3503626,53.49876416,45265,205445,199306,112.65625
1993-06-03,53.51360432,53.64716573,53.33552244,53.63232557,35541,203841,199306,112.9375
1993-06-04,53.64716573,53.64716573,53.15744057,53.30584213,32429,201559,199306,112.25
1993-06-07,53.31948557,53.46959673,53.30447445,53.42456338,31335,198956,199309,111.21875
1993-06-08,53.4395745,53.45458562,53.28946333,53.30447445,31335,202088,199309,110.96875
1993-06-09,53.27445222,53.5296412,53.27445222,53.4395745,58514,208764,199309,111.25
1993-06-10,53.40955227,53.46959673,53.39454115,53.42456338,29778,208752,199309,111.21875
1993-06-11,53.42456338,53.82986353,53.40955227,53.79984129,81244,213295,199309,112
1993-06-14,53.76981906,53.93494134,53.70977459,53.82986353,56415,215952,199309,112.0625
1993-06-15,53.78483018,54.00999692,53.78483018,53.88990799,86540,219396,199309,112.1875
1993-06-16,53.88990799,53.91993022,53.79984129,53.91993022,42564,217511,199309,112.25
1993-06-17,53.91993022,54.02500804,53.91993022,53.96496357,43949,222792,199309,112.34375
1993-06-18,53.93494134,53.94995246,53.73979683,53.85988576,41035,227960,199309,112.125
1993-06-21,53.87489688,54.04001916,53.85988576,53.99498581,37078,225667,199309,112.40625
1993-06-22,54.00999692,54.05503027,53.91993022,54.00999692,27391,207699,199309,112.4375
1993-06-23,54.02500804,54.07004139,53.88990799,54.00999692,42360,214492,199309,112.4375
1993-06-24,54.04001916,54.20514144,54.00999692,54.14509697,47833,214973,199309,112.71875
1993-06-25,54.1751192,54.31021925,54.11507474,54.28019702,42706,217920,199309,113
1993-06-28,54.29520814,54.4453193,54.29520814,54.4453193,33958,217787,199309,113.34375
1993-06-29,54.4453193,54.535386,54.43030818,54.46033042,50507,220779,199309,113.375
1993-06-30,54.46033042,54.49035265,54.31021925,54.43030818,42987,225357,199309,113.3125
1993-07-01,54.43030818,54.52037488,54.40028595,54.46033042,48819,224161,199309,113.375
1993-07-02,54.46033042,54.65547493,54.38527483,54.59543046,45998,224526,199309,113.65625
1993-07-06,54.59543046,54.73053051,54.43030818,54.43030818,42254,225167,199309,113.3125
1993-07-07,54.46033042,54.535386,54.37026372,54.43030818,39464,227807,199309,113.3125
1993-07-08,54.4453193,54.55039711,54.32523037,54.55039711,44598,231531,199309,113.5625
1993-07-09,54.58041935,54.65547493,54.50536377,54.64046381,34724,234712,199309,113.75
1993-07-12,54.65547493,54.73053051,54.65547493,54.70050828,27428,235767,199309,113.875
1993-07-13,54.70050828,54.73053051,54.55039711,54.61044158,49432,236898,199309,113.6875
1993-07-14,54.6254527,54.83560833,54.59543046,54.79057498,57825,235731,199309,114.0625
1993-07-15,54.77556386,54.85061944,54.74554163,54.80558609,45625,236481,199309,114.09375
1993-07-16,54.79057498,54.95569726,54.74554163,54.85061944,36370,238383,199309,114.1875
1993-07-19,54.85061944,54.89565279,54.76055274,54.85061944,31254,236351,199309,114.1875
1993-07-20,54.83560833,54.83560833,54.58041935,54.67048605,53832,233888,199309,113.8125
1993-07-21,54.67048605,54.7155194,54.28019702,54.32523037,109889,241073,199309,113.09375
1993-07-22,54.2651859,54.38527483,53.99498581,54.04001916,101061,232963,199309,112.5
1993-07-23,54.04001916,54.11507474,53.79984129,53.96496357,89452,236828,199309,112.34375
1993-07-26,53.97997469,54.10006362,53.94995246,54.05503027,38104,234564,199309,112.53125
1993-07-27,54.08505251,54.13008585,53.97997469,54.04001916,32745,233954,199309,112.5
1993-07-28,54.05503027,54.1751192,53.88990799,54.14509697,46976,234336,199309,112.71875
1993-07-29,54.1751192,54.56540823,54.16010809,54.52037488,77281,235530,199309,113.5
1993-07-30,54.50536377,54.56540823,54.34024148,54.41529707,56472,232990,199309,113.28125
1993-08-02,54.41529707,54.43030818,54.22015255,54.28019702,45724,232175,199309,113
1993-08-03,54.28019702,54.43030818,54.2651859,54.3552526,47376,234252,199309,113.15625
1993-08-04,54.40028595,54.41529707,54.23516367,54.25017479,40611,233982,199309,112.9375
1993-08-05,54.20514144,54.43030818,54.19013032,54.31021925,46072,234405,199309,113.0625
1993-08-06,54.34024148,54.37026372,54.16010809,54.3552526,58326,237539,199309,113.15625
1993-08-09,54.40028595,54.52037488,54.3552526,54.47534153,38733,239141,199309,113.40625
1993-08-10,54.46033042,54.50536377,54.40028595,54.4453193,40545,240424,199309,113.34375
1993-08-11,54.43030818,54.56540823,54.37026372,54.52037488,48668,241888,199309,113.5
1993-08-12,54.535386,54.70050828,54.46033042,54.49035265,77020,244032,199309,113.4375
1993-08-13,54.49035265,54.77556386,54.37026372,54.70050828,73434,243715,199309,113.875
1993-08-16,54.7155194,54.91066391,54.70050828,54.82059721,53579,244549,199309,114.125
1993-08-17,54.85061944,54.89565279,54.68549716,54.74554163,41363,239419,199309,113.96875
1993-08-18,54.73053051,54.83560833,54.7155194,54.80558609,34947,242544,199309,114.09375
1993-08-19,54.85061944,54.98571949,54.77556386,54.98571949,58544,243649,199309,114.46875
1993-08-20,55.03075284,55.12081954,54.89565279,55.09079731,64135,234930,199309,114.6875
1993-08-23,55.10580842,55.13583066,55.04576396,55.06077507,45399,230716,199309,114.625
1993-08-24,55.06077507,55.30095294,55.03075284,55.30095294,43857,231393,199309,115.125
1993-08-25,55.31596405,55.48108633,55.25591959,55.43605298,61307,238030,199309,115.40625
1993-08-26,55.46607522,55.66121973,55.40603075,55.64620861,63491,237222,199309,115.84375
1993-08-27,55.66121973,55.67623085,55.39101964,55.49609745,43692,236561,199309,115.53125
1993-08-30,55.46607522,55.69124196,55.42104187,55.58616415,47571,238605,199309,115.71875
1993-08-31,55.58616415,55.69124196,55.34598629,55.58616415,25384,240993,199309,115.71875
1993-09-01,55.58616415,55.6311975,55.4510641,55.51110857,34546,239379,199309,115.5625
1993-09-02,55.5411308,55.75128643,55.5411308,55.69124196,10966,238148,199309,115.9375
1993-09-03,55.68796195,56.11167471,55.68796195,56.09654211,67919,242022,199312,115.84375
1993-09-07,56.06627691,56.35379628,55.97548132,56.29326589,48032,243828,199312,116.25
1993-09-08,56.21760289,56.35379628,56.1722051,56.23273549,58333,241016,199312,116.125
1993-09-09,56.24786809,56.26300069,55.77875754,55.80902274,86975,243224,199312,115.25
1993-09-10,55.79389014,56.09654211,55.65769676,56.05114431,76136,246914,199312,115.75
1993-09-13,56.06627691,56.1722051,56.03601171,56.08140951,45367,243026,199312,115.8125
1993-09-14,56.02087912,56.03601171,55.65769676,55.70309455,103852,246972,199312,115.03125
1993-09-15,55.64256416,55.73335975,55.35504479,55.71822715,90756,240430,199312,115.0625
1993-09-16,55.76362494,55.88468573,55.65769676,55.82415534,63291,240611,199312,115.28125
1993-09-17,55.71822715,55.91495093,55.59716636,55.80902274,55368,238371,199312,115.25
1993-09-20,55.80902274,55.83928794,55.64256416,55.67282935,39588,236481,199312,114.96875
1993-09-21,55.61229896,55.80902274,55.52150337,55.58203376,73359,235642,199312,114.78125
1993-09-22,55.61229896,55.73335975,55.55176857,55.62743156,58331,222054,199312,114.875
1993-09-23,55.67282935,55.88468573,55.65769676,55.70309455,57665,221312,199312,115.03125
1993-09-24,55.65769676,55.82415534,55.59716636,55.76362494,30982,223163,199312,115.15625
1993-09-27,55.86955313,56.23273549,55.86955313,56.21760289,48441,225229,199312,116.09375
1993-09-28,56.24786809,56.32353108,56.1722051,56.23273549,65435,225178,199312,116.125
1993-09-29,56.21760289,56.23273549,56.00574652,56.00574652,53905,224374,199312,115.65625
1993-09-30,55.97548132,55.99061392,55.77875754,55.86955313,55162,225295,199312,115.375
1993-10-01,55.91495093,56.1570725,55.73335975,56.1268073,67709,227520,199312,115.90625
1993-10-04,56.06627691,56.21760289,55.93008353,56.1722051,30080,227450,199312,116
1993-10-05,56.1268073,56.26300069,56.05114431,56.08140951,41631,231144,199312,115.8125
1993-10-06,56.06627691,56.1419399,56.00574652,56.09654211,28070,231915,199312,115.84375
1993-10-07,56.11167471,56.1873377,56.06627691,56.08140951,31732,231665,199312,115.8125
1993-10-08,56.08140951,56.45972447,56.00574652,56.44459187,65447,230089,199312,116.5625
1993-10-11,56.41432667,56.47485707,56.38406148,56.41432667,4483,229831,199312,116.5
1993-10-12,56.42945927,56.55052006,56.35379628,56.38406148,42857,231328,199312,116.4375
1993-10-13,56.32353108,56.42945927,56.30839848,56.33866368,31541,230683,199312,116.34375
1993-10-14,56.35379628,56.55052006,56.29326589,56.50512226,46689,233336,199312,116.6875
1993-10-15,56.50512226,56.71697864,56.48998966,56.61105045,59498,235778,199312,116.90625
1993-10-18,56.56565266,56.64131565,56.27813329,56.29326589,51963,236522,199312,116.25
1993-10-19,56.29326589,56.36892888,56.11167471,56.30839848,66981,229694,199312,116.28125
1993-10-20,56.33866368,56.41432667,56.32353108,56.36892888,27820,233742,199312,116.40625
1993-10-21,56.36892888,56.38406148,56.00574652,56.03601171,106002,239126,199312,115.71875
1993-10-22,56.03601171,56.1570725,55.82415534,55.83928794,77100,240521,199312,115.3125
1993-10-25,55.85442053,55.89981833,55.52150337,55.65769676,107213,258375,199312,114.9375
1993-10-26,55.76362494,55.85442053,55.59716636,55.82415534,94295,253353,199312,115.28125
1993-10-27,55.85442053,55.89981833,55.65769676,55.76362494,62104,255584,199312,115.15625
1993-10-28,55.71822715,55.85442053,55.49123817,55.85442053,115659,253195,199312,115.34375
1993-10-29,55.89981833,55.93008353,55.70309455,55.73335975,44072,254586,199312,115.09375
1993-11-01,55.73335975,55.73335975,55.33991219,55.37017739,89822,263804,199312,114.34375
1993-11-02,55.2642492,55.2793818,54.88593424,55.11292321,159728,275069,199312,113.8125
1993-11-03,55.12805581,55.2188514,55.02212762,55.17345361,79668,281243,199312,113.9375
1993-11-04,55.14318841,55.233984,55.00699503,55.02212762,80939,279117,199312,113.625
1993-11-05,55.00699503,55.12805581,54.70434306,54.81027125,125192,284564,199312,113.1875
1993-11-08,54.84053644,55.06752542,54.82540385,55.05239282,61735,283236,199312,113.6875
1993-11-09,55.08265802,55.52150337,55.08265802,55.14318841,90279,280474,199312,113.875
1993-11-10,55.14318841,55.2491166,54.97672983,55.03726022,95801,277805,199312,113.65625
1993-11-11,55.00699503,55.02212762,54.79513865,54.85566904,12921,278919,199312,113.28125
1993-11-12,54.85566904,55.2491166,54.74974085,55.2188514,91020,280386,199312,114.03125
1993-11-15,55.2188514,55.2793818,55.12805581,55.2037188,51379,283474,199312,114
1993-11-16,55.2491166,55.41557518,55.233984,55.35504479,69246,282044,199312,114.3125
1993-11-17,55.38530998,55.58203376,55.29451439,55.35504479,102525,273819,199312,114.3125
1993-11-18,55.35504479,55.43070778,55.09779062,55.11292321,80074,272105,199312,113.8125
1993-11-19,55.06752542,55.06752542,54.70434306,54.81027125,98798,279568,199312,113.1875
1993-11-22,54.79513865,54.87080164,54.62868007,54.62868007,97574,269699,199312,112.8125
1993-11-23,54.61354747,54.93133203,54.55301708,54.90106684,90172,263731,199312,113.375
1993-11-24,54.85566904,55.02212762,54.79513865,54.84053644,50144,258762,199312,113.25
1993-11-26,54.99186243,55.08265802,54.94646463,55.05239282,26296,258519,199312,113.6875
1993-11-29,55.06752542,55.2642492,55.05239282,55.06752542,74226,254733,199312,113.71875
1993-11-30,55.08265802,55.17345361,54.73460826,54.88593424,44911,259004,199312,113.34375
1993-12-01,54.85566904,55.02212762,54.82540385,54.97672983,30943,250157,199312,113.53125
1993-12-02,55.02212762,55.05239282,54.91619944,54.99186243,15730,250574,199312,113.5625
1993-12-03,54.97686434,55.08373411,54.74785769,54.96159723,69092,252483,199403,112.5
1993-12-06,55.068467,55.29747366,55.068467,55.28220655,69871,248696,199403,113.15625
1993-12-07,55.31274077,55.37380921,55.16006967,55.29747366,56824,252947,199403,113.1875
1993-12-08,55.28220655,55.3585421,55.19060389,55.32800788,84539,254963,199403,113.25
1993-12-09,55.32800788,55.48067898,55.23640522,55.40434343,67267,256734,199403,113.40625
1993-12-10,55.38907632,55.49594609,55.17533678,55.19060389,65926,261994,199403,112.96875
1993-12-13,55.05319989,55.12953544,54.97686434,55.068467,48549,269297,199403,112.71875
1993-12-14,55.068467,55.17533678,54.90052879,54.94633012,69324,279941,199403,112.46875
1993-12-15,54.9157959,55.05319989,54.90052879,54.93106301,48843,277273,199403,112.4375
1993-12-16,54.97686434,55.03793278,54.90052879,54.94633012,53034,279551,199403,112.46875
1993-12-17,54.97686434,55.12953544,54.90052879,55.08373411,37536,275291,199403,112.75
1993-12-20,55.12953544,55.14480255,54.97686434,54.99213145,41998,270515,199403,112.5625
1993-12-21,54.97686434,54.97686434,54.83946035,54.93106301,51315,269346,199403,112.4375
1993-12-22,54.96159723,55.32800788,54.94633012,55.31274077,47757,255917,199403,113.21875
1993-12-23,55.32800788,55.45014476,55.23640522,55.40434343,23519,256586,199403,113.40625
1993-12-27,55.43487765,55.46541187,55.37380921,55.40434343,10982,256310,199403,113.40625
1993-12-28,55.40434343,55.43487765,55.28220655,55.41961054,21460,250614,199403,113.4375
1993-12-29,55.45014476,55.48067898,55.31274077,55.34327499,30381,257559,199403,113.28125
1993-12-30,55.37380921,55.38907632,55.09900122,55.09900122,38706,260478,199403,112.78125
1993-12-31,55.068467,55.14480255,54.97686434,55.03793278,18376,261142,199403,112.65625
1994-01-03,55.05319989,55.05319989,54.68678924,54.74785769,73750,270542,199403,112.0625
1994-01-04,54.70205635,54.9157959,54.70205635,54.90052879,62742,270146,199403,112.375
1994-01-05,54.97686434,55.00739856,54.77839191,54.82419324,65884,270924,199403,112.21875
1994-01-06,54.82419324,55.08373411,54.82419324,55.03793278,64768,270315,199403,112.65625
1994-01-07,55.05319989,55.63335009,54.97686434,55.60281586,138298,267222,199403,113.8125
1994-01-10,55.6486172,55.75548697,55.5112132,55.70968564,61669,262813,199403,114.03125
1994-01-11,55.6486172,55.77075408,55.60281586,55.74021986,48977,263644,199403,114.09375
1994-01-12,55.75548697,55.99976073,55.75548697,55.93869229,105882,260488,199403,114.5
1994-01-13,55.90815807,55.90815807,55.52648031,55.57228164,91413,268685,199403,113.75
1994-01-14,55.57228164,55.61808298,55.23640522,55.37380921,89696,272972,199403,113.34375
1994-01-17,55.40434343,55.43487765,55.31274077,55.31274077,7975,271758,199403,113.21875
1994-01-18,55.28220655,55.54174742,55.28220655,55.52648031,49192,272606,199403,113.65625
1994-01-19,55.57228164,55.57228164,55.43487765,55.52648031,49388,274008,199403,113.65625
1994-01-20,55.5112132,55.72495275,55.43487765,55.72495275,67754,270458,199403,114.0625
1994-01-21,55.74021986,55.78602119,55.58754875,55.66388431,62968,271317,199403,113.9375
1994-01-24,55.67915142,55.78602119,55.58754875,55.66388431,51663,264627,199403,113.9375
1994-01-25,55.6486172,55.67915142,55.5112132,55.55701453,62896,261280,199403,113.71875
1994-01-26,55.52648031,55.61808298,55.45014476,55.60281586,59315,256151,199403,113.8125
1994-01-27,55.6486172,55.78602119,55.61808298,55.77075408,56613,253815,199403,114.15625
1994-01-28,55.77075408,56.0913634,55.67915142,55.9539594,92155,247308,199403,114.53125
1994-01-31,55.93869229,55.98449362,55.8012883,55.84708963,67070,240748,199403,114.3125
1994-02-01,55.83182252,55.83182252,55.57228164,55.60281586,75992,243846,199403,113.8125
1994-02-02,55.55701453,55.67915142,55.5112132,55.61808298,57604,244824,199403,113.84375
1994-02-03,55.6486172,55.66388431,55.32800788,55.45014476,99063,244151,199403,113.5
1994-02-04,55.41961054,55.86235674,54.97686434,55.00739856,144874,245555,199403,112.59375
1994-02-07,55.00739856,55.12953544,54.7631248,54.93106301,101871,252399,199403,112.4375
1994-02-08,54.90052879,54.93106301,54.7631248,54.79365902,67479,258590,199403,112.15625
1994-02-09,54.74785769,54.96159723,54.71732347,54.94633012,87023,254451,199403,112.46875
1994-02-10,55.00739856,55.09900122,54.88526168,54.90052879,79359,252314,199403,112.375
1994-02-11,54.86999457,55.05319989,54.68678924,55.02266567,83975,252181,199403,112.625
1994-02-14,55.00739856,55.05319989,54.88526168,54.93106301,50473,247973,199403,112.4375
1994-02-15,54.93106301,55.068467,54.88526168,54.99213145,62100,246566,199403,112.5625
1994-02-16,54.99213145,55.03793278,54.94633012,54.99213145,54581,248366,199403,112.5625
1994-02-17,54.96159723,55.23640522,54.64098791,54.65625502,143256,263054,199403,111.875
1994-02-18,54.6257208,54.73259058,54.28984438,54.42724837,103775,282045,199403,111.40625
1994-02-22,54.36617993,54.56465236,54.35091282,54.54938525,89315,272644,199403,111.65625
1994-02-23,54.53411814,54.56465236,54.22877593,54.24404304,105329,275850,199403,111.03125
1994-02-24,54.25931015,54.35091282,53.99976928,54.04557061,127870,278318,199403,110.625
1994-02-25,54.04557061,54.25931015,54.01503639,54.09137194,91769,271584,199403,110.71875
1994-02-28,54.12190616,54.35091282,54.12190616,54.27457727,41599,279521,199403,111.09375
1994-03-01,54.28984438,54.33564571,53.78602973,53.8776324,58543,292480,199403,110.28125
1994-03-02,53.89289951,53.98450217,53.61809152,53.86236529,37375,281739,199403,110.25
1994-03-03,53.94067051,54.00226419,53.61730365,53.70969418,112001,287258,199406,109
1994-03-04,53.7250926,53.81748313,53.44792102,53.66349892,140831,296330,199406,108.90625
1994-03-07,53.6481005,53.94067051,53.6481005,53.83288155,61467,290291,199406,109.25
1994-03-08,53.80208471,53.97146735,53.66349892,53.66349892,91774,290399,199406,108.90625
1994-03-09,53.61730365,53.70969418,53.46331944,53.67889734,86211,290757,199406,108.9375
1994-03-10,53.70969418,53.77128787,53.2939368,53.37092891,101142,291892,199406,108.3125
1994-03-11,53.27853838,53.47871786,53.21694469,53.44792102,108629,295626,199406,108.46875
1994-03-14,53.46331944,53.55570997,53.24774154,53.35553049,77156,291211,199406,108.28125
1994-03-15,53.2939368,53.55570997,53.23234312,53.4325226,102065,291883,199406,108.4375
1994-03-16,53.49411628,53.69429576,53.46331944,53.67889734,86262,287812,199406,108.9375
1994-03-17,53.70969418,53.83288155,53.54031155,53.60190523,122927,302425,199406,108.78125
1994-03-18,53.58650681,53.60190523,53.20154627,53.2939368,86992,299476,199406,108.15625
1994-03-21,53.23234312,53.26313996,53.03216364,53.15535101,73794,303567,199406,107.875
1994-03-22,53.12455417,53.58650681,53.0783589,53.57110839,100248,303008,199406,108.71875
1994-03-23,53.5095147,53.66349892,53.47871786,53.55570997,67045,285906,199406,108.6875
1994-03-24,53.38632733,53.4325226,52.97056995,53.06296048,109452,294369,199406,107.6875
1994-03-25,53.12455417,53.21694469,52.95517153,52.97056995,69629,296231,199406,107.5
1994-03-28,52.87817942,53.09375732,52.80118731,52.93977311,63055,298895,199406,107.4375
1994-03-29,52.93977311,52.97056995,52.55481257,52.6472031,84779,307057,199406,106.84375
1994-03-30,52.58560941,52.75499205,52.37003151,52.38542993,120786,322295,199406,106.3125
1994-03-31,52.40082836,52.52401573,52.09285993,52.37003151,113194,329953,199406,106.28125
1994-04-01,52.52401573,52.57021099,51.76949307,51.7848915,53928,336460,199406,105.09375
1994-04-04,51.84648518,51.93887571,51.2151499,51.29214201,108377,341391,199406,104.09375
1994-04-05,51.32293885,51.96967255,51.29214201,51.92347729,176255,329123,199406,105.375
1994-04-06,52.0004694,52.16985203,51.6463057,52.03126624,145896,338397,199406,105.59375
1994-04-07,52.03126624,52.2160473,51.95427413,52.16985203,107734,334856,199406,105.875
1994-04-08,52.16985203,52.2160473,51.8618836,51.95427413,67760,334443,199406,105.4375
1994-04-11,51.98507097,52.0774615,51.81568834,51.98507097,59151,333001,199406,105.5
1994-04-12,52.01586782,52.26224256,52.0004694,52.23144572,83479,335348,199406,106
1994-04-13,52.15445361,52.41622678,51.93887571,52.01586782,113881,340422,199406,105.5625
1994-04-14,52.03126624,52.03126624,51.76949307,51.93887571,102583,344809,199406,105.40625
1994-04-15,51.95427413,52.0774615,51.7848915,52.0004694,95913,342397,199406,105.53125
1994-04-18,52.03126624,52.06206308,51.36913412,51.46152464,140304,344043,199406,104.4375
1994-04-19,51.41532938,51.67710254,51.24594674,51.66170412,126924,339775,199406,104.84375
1994-04-20,51.66170412,51.84648518,51.16895464,51.83108676,92046,331379,199406,105.1875
1994-04-21,51.8618836,52.35463309,51.7848915,52.2930394,140307,321535,199406,106.125
1994-04-22,52.32383625,52.40082836,52.06206308,52.20064888,100577,313008,199406,105.9375
1994-04-25,52.20064888,52.49321888,52.0774615,52.47782046,56708,305449,199406,106.5
1994-04-26,52.4316252,52.60100783,52.2930394,52.50861731,112803,301378,199406,106.5625
1994-04-28,52.57021099,52.70879679,51.8618836,51.93887571,160778,302420,199406,105.40625
1994-04-29,52.0004694,52.03126624,51.69250097,51.89268045,118335,306797,199406,105.3125
1994-05-02,51.92347729,51.92347729,51.58471202,51.7848915,76545,312911,199406,105.09375
1994-05-03,51.75409465,51.81568834,51.56931359,51.67710254,83633,307642,199406,104.875
1994-05-04,51.67710254,51.84648518,51.44612622,51.66170412,100498,307722,199406,104.84375
1994-05-05,51.70789939,51.81568834,51.63090728,51.73869623,67124,305620,199406,105
1994-05-06,51.72329781,51.76949307,50.93797831,50.96877516,157546,321956,199406,103.4375
1994-05-09,50.90718147,50.93797831,50.53761935,50.59921304,86195,318930,199406,102.6875
1994-05-10,50.55301778,51.23054832,50.55301778,51.13815779,132678,308868,199406,103.78125
1994-05-11,51.10736095,51.24594674,50.5684162,50.84558778,125677,305779,199406,103.1875
1994-05-12,50.79939252,51.27674359,50.61461146,50.95337673,126927,301164,199406,103.40625
1994-05-13,50.98417358,51.55391517,50.86098621,51.19975148,121286,305656,199406,103.90625
1994-05-16,51.19975148,51.53851675,51.19975148,51.39993096,94111,297811,199406,104.3125
1994-05-17,51.44612622,51.92347729,51.33833727,51.90807887,88059,296707,199406,105.34375
1994-05-18,52.03126624,52.15445361,51.8618836,52.09285993,134017,294982,199406,105.71875
1994-05-19,52.10825835,52.4316252,51.92347729,52.37003151,110845,284986,199406,106.28125
1994-05-20,52.40082836,52.4316252,52.10825835,52.2160473,98260,282778,199406,105.96875
1994-05-23,52.2160473,52.2160473,51.63090728,51.6463057,84596,268335,199406,104.8125
1994-05-24,51.69250097,51.92347729,51.63090728,51.7848915,88443,270622,199406,105.09375
1994-05-25,51.7848915,51.92347729,51.55391517,51.8618836,102281,265909,199406,105.25
1994-05-26,51.93887571,52.0774615,51.90807887,51.96967255,93228,268336,199406,105.46875
1994-05-27,51.95427413,52.04666466,51.58471202,51.92347729,90030,267434,199406,105.375
1994-05-31,51.92347729,51.92347729,51.58471202,51.72329781,47625,267322,199406,104.96875
1994-06-01,51.73869623,51.90807887,51.47692307,51.89268045,38769,275030,199406,105.3125
1994-06-02,51.89268045,52.09285993,51.89268045,52.09285993,24294,279182,199406,105.71875
1994-06-03,52.12365677,52.49321888,51.80028992,52.4316252,31161,272077,199406,106.40625
1994-06-06,52.3976304,52.77123204,52.3976304,52.69339836,91421,265733,199409,105.78125
1994-06-07,52.64669816,52.69339836,52.50659754,52.56886448,83421,265296,199409,105.53125
1994-06-08,52.55329775,52.86463245,52.52216428,52.53773101,76808,262224,199409,105.46875
1994-06-09,52.53773101,52.59999795,52.4443306,52.55329775,59466,264748,199409,105.5
1994-06-10,52.56886448,52.7089651,52.30422999,52.38206366,97680,265803,199409,105.15625
1994-06-13,52.33536346,52.41319713,52.14856263,52.24196305,54217,264950,199409,104.875
1994-06-14,52.21082958,52.59999795,52.21082958,52.50659754,100627,262212,199409,105.40625
1994-06-15,52.49103081,52.66226489,52.14856263,52.16412937,94380,259422,199409,104.71875
1994-06-16,52.1796961,52.30422999,51.96176181,52.25752978,95308,255646,199409,104.90625
1994-06-17,52.33536346,52.3976304,51.94619508,52.00846202,81235,252748,199409,104.40625
1994-06-20,52.02402875,52.08629569,51.80609446,51.96176181,69283,249986,199409,104.3125
1994-06-21,51.94619508,51.97732855,51.66599385,51.72826079,97047,249494,199409,103.84375
1994-06-22,51.74382752,52.1329959,51.74382752,52.08629569,93804,227185,199409,104.5625
1994-06-23,52.10186243,52.28866325,52.02402875,52.16412937,69898,223196,199409,104.71875
1994-06-24,52.1329959,52.14856263,51.69712732,51.75939426,81611,224076,199409,103.90625
1994-06-27,51.72826079,51.99289528,51.5103265,51.94619508,84220,223584,199409,104.28125
1994-06-28,51.93062834,51.96176181,51.52589323,51.60372691,87336,226708,199409,103.59375
1994-06-29,51.60372691,51.77496099,51.54145997,51.68156058,74512,224951,199409,103.75
1994-06-30,51.68156058,51.77496099,51.27682547,51.2923922,93470,230317,199409,102.96875
1994-07-01,51.2923922,51.43249282,51.27682547,51.33909241,44261,232282,199409,103.0625
1994-07-05,51.37022588,51.47919302,51.26125873,51.46362629,41680,234829,199409,103.3125
1994-07-06,51.46362629,51.54145997,51.30795894,51.46362629,67504,235523,199409,103.3125
1994-07-07,51.5103265,51.63486038,51.5103265,51.54145997,61190,233785,199409,103.46875
1994-07-08,51.5103265,51.52589323,51.05889118,51.12115812,117480,236926,199409,102.625
1994-07-11,51.07445791,51.12115812,50.88765709,50.9810575,53350,240343,199409,102.34375
1994-07-12,50.96549077,51.26125873,50.9343573,51.16785832,102827,236846,199409,102.71875
1994-07-13,51.16785832,51.30795894,51.05889118,51.23012526,76064,234390,199409,102.84375
1994-07-14,51.245692,51.8683614,51.19899179,51.85279467,138135,226777,199409,104.09375
1994-07-15,51.8216612,52.11742916,51.66599385,51.8216612,95458,221108,199409,104.03125
1994-07-18,51.79052773,52.10186243,51.77496099,52.02402875,41501,221162,199409,104.4375
1994-07-19,52.02402875,52.28866325,51.94619508,52.25752978,67878,222062,199409,104.90625
1994-07-20,52.25752978,52.31979672,51.80609446,51.89949487,105138,223468,199409,104.1875
1994-07-21,51.8683614,51.89949487,51.71269405,51.79052773,88854,223794,199409,103.96875
1994-07-22,51.80609446,51.89949487,51.66599385,51.72826079,56343,228339,199409,103.84375
1994-07-25,51.72826079,51.88392814,51.66599385,51.83722793,46728,230410,199409,104.0625
1994-07-26,51.85279467,51.8683614,51.71269405,51.77496099,49150,234508,199409,103.9375
1994-07-27,51.79052773,51.79052773,51.49475976,51.5570267,85285,240282,199409,103.5
1994-07-28,51.5103265,51.79052773,51.37022588,51.74382752,94603,245251,199409,103.875
1994-07-29,51.72826079,52.42876387,51.66599385,52.38206366,157226,245389,199409,105.15625
1994-08-01,52.24196305,52.35093019,52.14856263,52.33536346,48961,248206,199409,105.0625
1994-08-02,52.36649693,52.63113142,52.36649693,52.41319713,89653,250219,199409,105.21875
1994-08-03,52.38206366,52.45989734,52.27309652,52.4443306,64703,251699,199409,105.28125
1994-08-04,52.45989734,52.50659754,52.33536346,52.38206366,59818,256160,199409,105.15625
1994-08-05,52.36649693,52.67783163,51.75939426,51.85279467,145039,266143,199409,104.09375
