SWEDASESEK;Swedbank AB;Stocks;Sweden;07.11.2016;07.11.2016;3;0.01;0;0.01;0.001;1
SWMASESEK;Swedish Match AB;Stocks;Sweden;07.11.2016;07.11.2016;3;0.01;0;0.01;0.001;1
TEL2BSESEK;Tele2 AB;Stocks;Sweden;07.11.2016;07.11.2016;3;0.01;0;0.01;0.001;1
TLSNSESEK;Telia Company AB;Stocks;Sweden;14.11.2016;14.11.2016;3;0.01;0;0.01;0.001;1
VOLVBSESEK;Volvo AB;Stocks;Sweden;07.11.2016;07.11.2016;3;0.01;0;0.01;0.001;1

ABBNCHCHF;ABB Ltd;Stocks;Switzerland;16.06.2015;16.06.2015;3;0.01;0;0.01;0.001;1
ADENCHCHF;Adecco SA;Stocks;Switzerland;16.06.2015;16.06.2015;3;0.01;0;0.01;0.001;1
ATLNCHCHF;Actelion Ltd;Stocks;Switzerland;16.06.2015;16.06.2015;3;0.01;0;0.01;0.001;1
BAERCHCHF;Julius Baer Group Ltd;Stocks;Switzerland;16.06.2015;16.06.2015;3;0.01;0;0.01;0.001;1
CLNCHCHF;Clariant AG;Stocks;Switzerland;16.06.2015;16.06.2015;3;0.01;0;0.01;0.001;1
CSGNCHCHF;Credit Suisse Group AG;Stocks;Switzerland;16.06.2015;16.06.2015;3;0.01;0;0.01;0.001;1
GALNCHCHF;Galenica AG;Stocks;Switzerland;16.06.2015;16.06.2015;3;0.01;0;0.01;0.001;1
GIVNCHCHF;Givaudan SA;Stocks;Switzerland;16.06.2015;16.06.2015;3;0.01;0;0.01;0.001;1
KNINCHCHF;Kuehne + Nagel International AG;Stocks;Switzerland;16.06.2015;16.06.2015;3;0.01;0;0.01;0.001;1
LHNCHCHF;Lafarge Holcim Ltd;Stocks;Switzerland;16.06.2015;16.06.2015;3;0.01;0;0.01;0.001;1
LONNCHCHF;Lonza Group AG;Stocks;Switzerland;16.06.2015;16.06.2015;3;0.01;0;0.01;0.001;1
NESNCHCHF;Nestle SA;Stocks;Switzerland;16.06.2015;16.06.2015;3;0.01;0;0.01;0.001;1
NOVNCHCHF;Novartis AG;Stocks;Switzerland;16.06.2015;16.06.2015;3;0.01;0;0.01;0.001;1
ROGCHCHF;Roche Holding AG;Stocks;Switzerland;03.07.2015;03.07.2015;3;0.01;0;0.01;0.001;1
SCMNCHCHF;Swisscom AG;Stocks;Switzerland;03.07.2015;03.07.2015;3;0.01;0;0.01;0.001;1
SGSNCHCHF;SGS SA;Stocks;Switzerland;06.08.2015;06.08.2015;3;0.01;0;0.01;0.001;1
SIKCHCHF;Sika AG;Stocks;Switzerland;06.08.2015;06.08.2015;3;0.01;0;0.01;0.001;1
SLHNCHCHF;Swiss Life Holding AG;Stocks;Switzerland;06.08.2015;06.08.2015;3;0.01;0;0.01;0.001;1
SOONCHCHF;Sonova Holding AG;Stocks;Switzerland;07.08.2015;07.08.2015;3;0.01;0;0.01;0.001;1
SRENCHCHF;Swiss Re AG;Stocks;Switzerland;07.08.2015;07.08.2015;3;0.01;0;0.01;0.001;1
SYNNCHCHF;Syngenta AG;Stocks;Switzerland;06.08.2015;06.08.2015;3;0.01;0;0.01;0.001;1
UBSGCHCHF;UBS Group AG;Stocks;Switzerland;15.06.2015;15.06.2015;3;0.01;0;0.01;0.001;1
UHRCHCHF;Swatch Group AGThe;Stocks;Switzerland;07.08.2015;07.08.2015;3;0.01;0;0.01;0.001;1
ZURNCHCHF;Zurich Insurance Group AG;Stocks;Switzerland;07.08.2015;07.08.2015;3;0.01;0;0.01;0.001;1

AALGBGBX;Anglo American PLC;Stocks;UK;25.08.2015;25.08.2015;3;0.01;0;0.01;0.001;1
ABFGBGBX;Associated British Foods PLC;Stocks;UK;06.09.2016;06.09.2016;3;0.01;0;0.01;0.001;1
ADMGBGBX;Admiral Group PLC;Stocks;UK;06.09.2016;06.09.2016;3;0.01;0;0.01;0.001;1
ADNGBGBX;Aberdeen Asset Management PLC;Stocks;UK;06.09.2016;06.09.2016;3;0.01;0;0.01;0.001;1
AGKGBGBX;Aggreko PLC;Stocks;UK;06.09.2016;06.09.2016;3;0.01;0;0.01;0.001;1
AHTGBGBX;Ashtead Group PLC;Stocks;UK;06.09.2016;06.09.2016;3;0.01;0;0.01;0.001;1
ANTOGBGBX;Antofagasta PLC;Stocks;UK;06.09.2016;06.09.2016;3;0.01;0;0.01;0.001;1
AVGBGBX;Aviva PLC;Stocks;UK;06.09.2016;06.09.2016;3;0.01;0;0.01;0.001;1
AZNGBGBX;AstraZeneca PLC;Stocks;UK;06.09.2016;06.09.2016;3;0.01;0;0.01;0.001;1
BAGBGBX;BAE Systems PLC;Stocks;UK;06.09.2016;06.09.2016;3;0.01;0;0.01;0.001;1
BABGBGBX;Babcock International Group PLC;Stocks;UK;06.09.2016;06.09.2016;3;0.01;0;0.01;0.001;1
BARCGBGBX;Barclays PLC;Stocks;UK;06.09.2016;06.09.2016;3;0.01;0;0.01;0.001;1
BATSGBGBX;British American Tobacco PLCStocks;Stocks;UK;06.09.2016;06.09.2016;3;0.01;0;0.01;0.001;1
BLNDGBGBX;British Land Co PLC;Stocks;UK;06.09.2016;06.09.2016;3;0.01;0;0.01;0.001;1
BLTGBGBX;BHP Billiton PLC;Stocks;UK;06.09.2016;06.09.2016;3;0.01;0;0.01;0.001;1
BNZLGBGBX;Bunzl PLC;Stocks;UK;06.09.2016;06.09.2016;3;0.01;0;0.01;0.001;1
BPGBGBX;BP PLC;Stocks;UK;06.09.2016;06.09.2016;3;0.01;0;0.01;0.001;1
BRBYGBGBX;Burberry Group PLC;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
BTGBGBX;BT Group PLC;Stocks;UK;07.07.2016;07.07.2016;3;0.01;0;0.01;0.001;1
CCLGBGBX;Carnival PLC;Stocks;UK;06.07.2016;06.07.2016;3;0.01;0;0.01;0.001;1
CNAGBGBX;Centrica PLC;Stocks;UK;07.07.2016;07.07.2016;3;0.01;0;0.01;0.001;1
CPGGBGBX;Compass Group PLC;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
CPIGBGBX;Capita PLC;Stocks;UK;07.07.2016;07.07.2016;3;0.01;0;0.01;0.001;1
CRDAGBGBX;Croda International PLC;Stocks;UK;07.07.2016;07.07.2016;3;0.01;0;0.01;0.001;1
CRHGBGBX;CRH PLC;Stocks;UK;08.11.2016;08.11.2016;3;0.01;0;0.01;0.001;1
DGEGBGBX;Diageo PLC;Stocks;UK;06.07.2016;06.07.2016;3;0.01;0;0.01;0.001;1
EXPNGBGBX;Experian PLC;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
EZJGBGBX;easyJet PLC;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
FRESGBGBX;Fresnillo PLC;Stocks;UK;07.07.2016;07.07.2016;3;0.01;0;0.01;0.001;1
GFSGBGBX;G4S PLC;Stocks;UK;07.07.2016;07.07.2016;3;0.01;0;0.01;0.001;1
GKNGBGBX;GKN PLC;Stocks;UK;07.07.2016;07.07.2016;3;0.01;0;0.01;0.001;1
GLENGBGBX;Glencore PLC;Stocks;UK;07.07.2016;07.07.2016;3;0.01;0;0.01;0.001;1
GSKGBGBX;GlaxoSmithKline PLC;Stocks;UK;07.07.2016;07.07.2016;3;0.01;0;0.01;0.001;1
HMSOGBGBX;Hammerson PLC;Stocks;UK;07.07.2016;07.07.2016;3;0.01;0;0.01;0.001;1
HSBAGBGBX;HSBC Holdings PLC;Stocks;UK;07.07.2016;07.07.2016;3;0.01;0;0.01;0.001;1
IAGGBGBX;International Consolidated Airlines Grou;Stocks;UK;08.11.2016;08.11.2016;3;0.01;0;0.01;0.001;1
IHGGBGBX;InterContinental Hotels Group PLC;Stocks;UK;01.11.2016;01.11.2016;3;0.01;0;0.01;0.001;1
IMTGBGBX;Imperial Brands Plc;Stocks;UK;06.07.2016;06.07.2016;3;0.01;0;0.01;0.001;1
ISATGBGBX;Inmarsat PLC;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
ITRKGBGBX;Intertek Group PLC;Stocks;UK;06.07.2016;06.07.2016;3;0.01;0;0.01;0.001;1
ITVGBGBX;ITV PLC;Stocks;UK;07.07.2016;07.07.2016;3;0.01;0;0.01;0.001;1
KGFGBGBX;Kingfisher PLC;Stocks;UK;07.07.2016;07.07.2016;3;0.01;0;0.01;0.001;1
LANDGBGBX;Land Securities Group PLC;Stocks;UK;07.07.2016;07.07.2016;3;0.01;0;0.01;0.001;1
LGENGBGBX;Legal & General Group PLC;Stocks;UK;07.07.2016;07.07.2016;3;0.01;0;0.01;0.001;1
LLOYGBGBX;Lloyds Banking Group PLC;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
LSEGBGBX;London Stock Exchange Group PLC;Stocks;UK;06.07.2016;06.07.2016;3;0.01;0;0.01;0.001;1
MKSGBGBX;Marks & Spencer Group PLC;Stocks;UK;07.07.2016;07.07.2016;3;0.01;0;0.01;0.001;1
MNDIGBGBX;Mondi PLC;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
MRWGBGBX;WM Morrison Supermarkets PLC;Stocks;UK;07.07.2016;07.07.2016;3;0.01;0;0.01;0.001;1
NGGBGBX;National Grid PLC;Stocks;UK;07.07.2016;07.07.2016;3;0.01;0;0.01;0.001;1
NXTGBGBX;Next PLC;Stocks;UK;06.07.2016;06.07.2016;3;0.01;0;0.01;0.001;1
OMLGBGBX;Old Mutual PLC;Stocks;UK;07.07.2016;07.07.2016;3;0.01;0;0.01;0.001;1
PFCGBGBX;Petrofac Ltd;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
PRUGBGBX;Prudential PLC;Stocks;UK;07.07.2016;07.07.2016;3;0.01;0;0.01;0.001;1
PSNGBGBX;Persimmon PLC;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
PSONGBGBX;Pearson PLC;Stocks;UK;07.07.2016;07.07.2016;3;0.01;0;0.01;0.001;1
RBGBGBX;Reckitt Benckiser Group PLC;Stocks;UK;06.07.2016;06.07.2016;3;0.01;0;0.01;0.001;1
RBSGBGBX;Royal Bank of Scotland Group PLC;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
RDSBGBGBX;Royal Dutch Shell PLC;Stocks;UK;01.11.2016;01.11.2016;3;0.01;0;0.01;0.001;1
RELGBGBX;RELX PLC;Stocks;UK;07.07.2016;07.07.2016;3;0.01;0;0.01;0.001;1
RIOGBGBX;Rio Tinto PLC;Stocks;UK;06.07.2016;06.07.2016;3;0.01;0;0.01;0.001;1
RMGGBGBX;Royal Mail PLC;Stocks;UK;07.07.2016;07.07.2016;3;0.01;0;0.01;0.001;1
RRGBGBX;Rolls-Royce Holdings PLC;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
RRSGBGBX;Randgold Resources Ltd;Stocks;UK;06.07.2016;06.07.2016;3;0.01;0;0.01;0.001;1
RSAGBGBX;RSA Insurance Group PLC;Stocks;UK;07.07.2016;07.07.2016;3;0.01;0;0.01;0.001;1
SBRYGBGBX;J Sainsbury PLC;Stocks;UK;07.07.2016;07.07.2016;3;0.01;0;0.01;0.001;1
SGEGBGBX;Sage Group PLCThe;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
SHPGBGBX;Shire PLC;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
SKYGBGBX;Sky Plc;Stocks;UK;07.07.2016;07.07.2016;3;0.01;0;0.01;0.001;1
SLGBGBX;Standard Life PLC;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
SMINGBGBX;Smiths Group PLC;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
SNGBGBX;Smith & Nephew PLC;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
SSEGBGBX;SSE PLC;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
STANGBGBX;Standard Chartered PLC;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
SVTGBGBX;Severn Trent PLC;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
TATEGBGBX;Tate & Lyle PLC;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
TLWGBGBX;Tullow Oil PLC;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
TPKGBGBX;Travis Perkins PLC;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
TSCOGBGBX;Tesco PLC;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
ULVRGBGBX;Unilever PLC;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
UUGBGBX;United Utilities Group PLC;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
VODGBGBX;Vodafone Group PLC;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
WEIRGBGBX;Weir Group PLCThe;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
WOSGBGBX;Wolseley PLC;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
WPPGBGBX;WPP PLC;Stocks;UK;08.07.2016;08.07.2016;3;0.01;0;0.01;0.001;1
WTBGBGBX;Whitbread PLC;Stocks;UK;06.07.2016;06.07.2016;3;0.01;0;0.01;0.001;1

MMMUSUSD;3M CO;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
ABTUSUSD;ABBOTT LABORATORIES;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
ATVIUSUSD;ACTIVISION BLIZZARD INC;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
ADBEUSUSD;ADOBE SYSTEMS INC;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
AMDUSUSD;ADVANCED MICRO DEVICES;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
AETUSUSD;AETNA INC;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
AUSUSD;AGILENT TECHNOLOGIES INC;Stocks;US;25.05.2017;25.05.2017;3;0.01;0;0.01;0.001;1
APDUSUSD;AIR PRODUCTS & CHEMICALS INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
AAUSUSD;ALCOA INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
ALXNUSUSD;ALEXION PHARMACEUTICALS INC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
BABAUSUSD;ALIBABA GROUP HOLDING-SP ADR;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
ALLUSUSD;ALLSTATE CORP;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
GOOGLUSUSD;ALPHABET INC-CL A;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
GOOGUSUSD;ALPHABET INC-CL C;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
MOUSUSD;ALTRIA GROUP INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
AMZNUSUSD;AMAZONCOM INC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
ABEVUSUSD;Ambev SA;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
AALUSUSD;AMERICAN AIRLINES GROUP INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
AXPUSUSD;AMERICAN EXPRESS CO;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
AEPUSUSD;AMERICAN ELECTRIC POWER;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
AIGUSUSD;AMERICAN INTERNATIONAL GROUP;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
AMTUSUSD;AMERICAN TOWER CORP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
AMPUSUSD;AMERIPRISE FINANCIAL INC;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
ABCUSUSD;AMERISOURCEBERGEN CORP;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
AMGNUSUSD;AMGEN INC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
APCUSUSD;ANADARKO PETROLEUM CORP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
ANTMUSUSD;ANTHEM INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
APAUSUSD;APACHE CORP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
AAPLUSUSD;APPLE INC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
AMATUSUSD;APPLIED MATERIALS;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
AZNUSUSD;AstraZeneca PLC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
TUSUSD;AT&T INC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
ADPUSUSD;AUTOMATIC DATA PROCESSING;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
AZOUSUSD;AUTOZONE INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
AVBUSUSD;AVALONBAY COMMUNITIES INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
BIDUUSUSD;BAIDU INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
BBDUSUSD;Banco Bradesco SA;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
BACUSUSD;BANK OF AMERICA CORP;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
BKUSUSD;BANK OF NEW YORK MELLON CORP;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
BBTUSUSD;BB&T CORP;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
BDXUSUSD;BECTON DICKINSON AND CO;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
BRKBUSUSD;BERKSHIRE HATHAWAY INC-CL B; Stocks;US;06.11.2017;06.11.2017;3;0.01;0;0.01;0.001;1
BBYUSUSD;BEST BUY CO INC;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
BIIBUSUSD;BIOGEN INC;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
BAUSUSD;Boeing Co;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
BSXUSUSD;BOSTON SCIENTIFIC CORP;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
BMYUSUSD;BRISTOL-MYERS SQUIBB CO;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
BPUSUSD;BP plc;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
AVGOUSUSD;Broadcom Limited;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
CATUSUSD;CATERPILLLAR INC;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
COFUSUSD;CAPITAL ONE FINANCIAL CORP;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
CAHUSUSD;CARDINAL HEALTH INC;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
CBSUSUSD;CBS CORP-CLASS B NON VOTING;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
CTLUSUSD;CENTURYLINK INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
CVXUSUSD;CHEVRON CORP;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
CMGUSUSD;CHIPOTLE MEXICAN GRILL INC;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
CFUSUSD;CF INDUSTRIES HOLDINGS INC;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
CIUSUSD;CIGNA CORP;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
CSCOUSUSD;CISCO SYSTEMS INC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
CUSUSD;CITIGROUP INC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
KOUSUSD;COCA-COLA COTHE;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
CLUSUSD;COLGATE-PALMOLIVE CO;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
CMCSAUSUSD;COMCAST CORP-CLASS A;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
CAGUSUSD;CONAGRA FOODS INC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
COPUSUSD;CONOCOPHILLIPS;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
STZUSUSD;CONSTELLATION BRANDS INC-A;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
XLYUSUSD;Consumer Discretionary Select Sector SPDR Fund;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
XLPUSUSD;Consumer Staples Select Sector SPDR Fund;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
GLWUSUSD;CORNING INC;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
CSUSUSD;Credit Suisse Group AG;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
CMIUSUSD;CUMMINS INC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
CVSUSUSD;CVS HEALTH CORP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
DHRUSUSD;DANAHER CORP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
DVAUSUSD;DAVITA HEALTHCARE PARTNERS I;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
DEUSUSD;DEERE & CO;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
DALUSUSD;DELTA AIR LINES INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
DVNUSUSD;DEVON ENERGY CORP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
DFSUSUSD;DISCOVER FINANCIAL SERVICES;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
DGUSUSD;DOLLAR GENERAL CORP;Stocks;US;05.11.2017;05.11.2017;3;0.01;0;0.01;0.001;1
DUSUSD;DOMINION RESOURCES INCVA;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
DHIUSUSD;DR HORTON INC;Stocks;US;05.11.2017;05.11.2017;3;0.01;0;0.01;0.001;1
DUKUSUSD;DUKE ENERGY CORP;Stocks;US;05.11.2017;05.11.2017;3;0.01;0;0.01;0.001;1
EBAYUSUSD;EBAY INC;Stocks;US;05.11.2017;05.11.2017;3;0.01;0;0.01;0.001;1
EIXUSUSD;EDISON INTERNATIONAL;Stocks;US;05.11.2017;05.11.2017;3;0.01;0;0.01;0.001;1
LLYUSUSD;ELI LILLY & CO;Stocks;US;05.11.2017;05.11.2017;3;0.01;0;0.01;0.001;1
EAUSUSD;ELECCTRONIC ARTS;Stocks;US;05.11.2017;05.11.2017;3;0.01;0;0.01;0.001;1
EMRUSUSD;EMERSON ELECTRIC CO;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
XLEUSUSD;Energy Select Sector SPDR Fund;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
EOGUSUSD;EOG RESOURCES INC;Stocks;US;05.11.2017;05.11.2017;3;0.01;0;0.01;0.001;1
EQTUSUSD;EQT CORP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
EFXUSUSD;EQUIFAX INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
EXPEUSUSD;EXPEDEA INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
ESRXUSUSD;EXPRESS SCRIPTS HOLDING;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
ELUSUSD;ESTEE LAUDER COMPANIES-CL A;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
EXCUSUSD;EXELON CORP;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
XOMUSUSD;EXXON MOBIL CORP;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
FBUSUSD;FACEBOOK INC-A;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
FDXUSUSD;FEDEX CORP;Stocks;US;11.02.2017;11.02.2017;3;0.01;0;0.01;0.001;1
XLFUSUSD;Financial Select Sector SPDR Fund;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
FEUSUSD;FIRSTENERGY CORP;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
FUSUSD;FORD MOTOR CO;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
FCXUSUSD;FREEPORT-MCMORAN INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
GPSUSUSD;GAP INCTHE;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
GEUSUSD;GENERAL ELECTRIC CO;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
GISUSUSD;GENERAL MILLS INC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
GMUSUSD;GENERAL MOTORS CO;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
GILDUSUSD;GILEAD SCIENCES INC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
GSUSUSD;GOLDMAN SACHS GROUP INC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
HALUSUSD;HALLIBURTON CO;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
HCPUSUSD;HCP INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
XLVUSUSD;Health Care Select Sector SPDR Fund;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
HESUSUSD;HESS CORP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
HDUSUSD;HOME DEPOT INC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
HONUSUSD;HONEYWELL INTERNATIONAL INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
HPQUSUSD;HP INC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
HUMUSUSD;HUMANA INC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
