2020.07.28,18:45:00,1.17221,1.17281,1.17212,1.1727,41.93333
2020.07.28,18:30:00,1.17242,1.1726,1.1719,1.17218,57.33333
2020.07.28,18:15:00,1.17308,1.1732,1.17234,1.17243,50.06667
2020.07.28,18:00:00,1.17331,1.17359,1.17302,1.17306,41.06667
2020.07.28,17:45:00,1.17293,1.1734,1.17289,1.17333,37
2020.07.28,17:30:00,1.17352,1.17369,1.17277,1.17292,46.53333
2020.07.28,17:15:00,1.17347,1.17365,1.17307,1.17354,51.73333
2020.07.28,17:00:00,1.1731,1.17371,1.17307,1.17346,50.46667
2020.07.28,16:45:00,1.17307,1.1735,1.17296,1.17312,53
2020.07.28,16:30:00,1.17288,1.17335,1.17285,1.17307,74.86667
2020.07.28,16:15:00,1.17317,1.17345,1.1728,1.17288,90.33334
2020.07.28,16:00:00,1.17251,1.17322,1.17228,1.17316,85.13333
2020.07.28,15:45:00,1.17177,1.17268,1.17172,1.17247,132.1333
2020.07.28,15:30:00,1.17191,1.17211,1.17124,1.17178,123.6667
2020.07.28,15:15:00,1.17287,1.17295,1.1715,1.17192,135.4
2020.07.28,15:00:00,1.17143,1.17296,1.171,1.17286,179.9333
2020.07.28,14:45:00,1.17164,1.17179,1.1708,1.17142,171.8
2020.07.28,14:30:00,1.17335,1.17395,1.17159,1.17162,182.4
2020.07.28,14:15:00,1.1732,1.17343,1.1725,1.17331,184.4667
2020.07.28,14:00:00,1.17331,1.17411,1.17288,1.17319,176.6
2020.07.28,13:45:00,1.17298,1.17422,1.17234,1.17333,257.2667
2020.07.28,13:30:00,1.17295,1.17332,1.17256,1.17298,118.2
2020.07.28,13:15:00,1.17328,1.17357,1.17215,1.17296,114.5333
2020.07.28,13:00:00,1.1731,1.17336,1.17271,1.17329,85.53333
2020.07.28,12:45:00,1.17231,1.17359,1.17205,1.17311,98.26667
2020.07.28,12:30:00,1.17167,1.1725,1.17148,1.17232,101.7333
2020.07.28,12:15:00,1.17045,1.17176,1.17043,1.17166,121.6
2020.07.28,12:00:00,1.1719,1.1719,1.17001,1.17046,169.8
2020.07.28,11:45:00,1.1738,1.17386,1.17177,1.17189,125.6
2020.07.28,11:30:00,1.17399,1.17399,1.1735,1.1738,69.13333
2020.07.28,11:15:00,1.17378,1.17432,1.17356,1.17402,75.86667
2020.07.28,11:00:00,1.17325,1.17401,1.17321,1.17377,73.6
2020.07.28,10:45:00,1.17291,1.17336,1.17254,1.17326,59.73333
2020.07.28,10:30:00,1.17332,1.17332,1.17264,1.1729,68.26667
2020.07.28,10:15:00,1.17285,1.17351,1.17259,1.17332,93.93333
2020.07.28,10:00:00,1.17284,1.17364,1.17274,1.17284,87.13333
2020.07.28,09:45:00,1.17218,1.17295,1.17201,1.17286,78.26667
2020.07.28,09:30:00,1.17111,1.17224,1.17108,1.17215,79
2020.07.28,09:15:00,1.17209,1.17212,1.17111,1.17112,82.93333
2020.07.28,09:00:00,1.17109,1.17218,1.171,1.17208,91.66666
2020.07.28,08:45:00,1.17065,1.17156,1.17065,1.17107,86.8
2020.07.28,08:30:00,1.17077,1.17098,1.17014,1.17065,93.8
2020.07.28,08:15:00,1.1711,1.17157,1.16984,1.17076,129
2020.07.28,08:00:00,1.17133,1.17188,1.17057,1.17108,110.2
2020.07.28,07:45:00,1.17281,1.17295,1.17112,1.17135,157.5333
2020.07.28,07:30:00,1.17292,1.17322,1.17242,1.17281,86.53333
2020.07.28,07:15:00,1.17271,1.17356,1.1727,1.17292,93.66666
2020.07.28,07:00:00,1.17283,1.1734,1.17243,1.1727,76.8
2020.07.28,06:45:00,1.1731,1.17366,1.17256,1.17282,90.4
2020.07.28,06:30:00,1.17331,1.17371,1.17254,1.17311,84.53333
2020.07.28,06:15:00,1.17351,1.17403,1.17303,1.17334,99.86667
2020.07.28,06:00:00,1.17277,1.17355,1.17277,1.1735,62.53333
2020.07.28,05:45:00,1.17258,1.17297,1.17207,1.17279,55.93333
2020.07.28,05:30:00,1.17323,1.17326,1.17255,1.17256,48.4
2020.07.28,05:15:00,1.17312,1.17345,1.17269,1.17321,51.86666
2020.07.28,05:00:00,1.17332,1.17351,1.17305,1.1731,31.66667
2020.07.28,04:45:00,1.17255,1.17341,1.17248,1.1733,73.13333
2020.07.28,04:30:00,1.17237,1.17274,1.17181,1.17255,75.2
2020.07.28,04:15:00,1.17243,1.17271,1.17202,1.17238,76.93333
2020.07.28,04:00:00,1.17331,1.17346,1.17142,1.17242,116.6
2020.07.28,03:45:00,1.17368,1.17412,1.17319,1.17331,83.6
2020.07.28,03:30:00,1.17349,1.17387,1.17308,1.17369,93.2
2020.07.28,03:15:00,1.17447,1.1747,1.17304,1.17349,140
2020.07.28,03:00:00,1.17543,1.17544,1.17433,1.17446,79.8
2020.07.28,02:45:00,1.17601,1.17602,1.17543,1.17543,35.93333
2020.07.28,02:30:00,1.17563,1.17615,1.17563,1.176,46.26667
2020.07.28,02:15:00,1.17583,1.17629,1.17551,1.17562,52.2
2020.07.28,02:00:00,1.1758,1.17593,1.17554,1.17582,40
2020.07.28,01:45:00,1.17656,1.17661,1.1757,1.17582,71.06667
2020.07.28,01:30:00,1.17678,1.17735,1.17639,1.17655,90.33334
2020.07.28,01:15:00,1.1766,1.17694,1.17632,1.1768,81.6
2020.07.28,01:00:00,1.17643,1.17729,1.17636,1.17661,88.26667
2020.07.28,00:45:00,1.17632,1.17648,1.176,1.17643,41
2020.07.28,00:30:00,1.17666,1.1768,1.17615,1.17633,48.13334
