Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest
2020-05-18,52.125,53.425,52.125,52.95,1.425,53.15,3902.0,27340.0
2020-05-19,53.15,53.725,51.825,52.075,1.05,52.1,3054.0,28493.0
2020-05-20,51.9,53.075,51.475,53.075,0.625,52.725,4320.0,29036.0
2020-05-21,53.05,54.225,51.8,52.275,0.325,52.4,3785.0,29422.0
2020-05-22,52.25,52.575,51.125,51.2,1.225,51.175,2737.0,29540.0
2020-05-26,51.375,53.0,50.425,52.8,1.425,52.6,3569.0,29591.0
2020-05-27,52.875,53.75,52.45,53.175,0.7,53.3,2526.0,29620.0
2020-05-28,52.65,53.025,51.25,51.575,1.525,51.775,4323.0,29635.0
2020-05-29,51.675,52.95,50.8,52.775,1.1,52.875,3197.0,29591.0
2020-06-01,51.1,51.2,49.675,51.025,1.975,50.9,5429.0,29641.0
2020-06-02,50.725,52.325,50.375,51.25,0.475,51.375,3299.0,30136.0
2020-06-03,51.025,52.375,50.6,52.375,0.55,51.925,2637.0,30632.0
2020-06-04,52.025,53.075,51.7,52.875,0.9,52.825,4599.0,30958.0
2020-06-05,53.0,54.5,52.75,54.325,1.575,54.4,4954.0,31133.0
2020-06-08,53.9,55.425,53.8,55.5,0.875,55.275,4913.0,31273.0
2020-06-09,54.875,56.025,54.675,55.8,0.675,55.95,6075.0,31682.0
2020-06-10,55.825,55.825,53.85,54.0,1.9,54.05,5511.0,32792.0
2020-06-11,53.8,54.075,53.25,53.5,0.325,53.725,5158.0,33760.0
2020-06-12,53.525,54.975,53.525,53.875,0.275,54.0,4627.0,34324.0
2020-06-15,53.7,54.325,53.1,54.075,0.05,53.95,3653.0,34904.0
2020-06-16,53.825,54.025,51.7,52.05,1.375,52.575,5722.0,35299.0
2020-06-17,51.875,52.325,51.175,52.05,0.425,52.15,3884.0,35650.0
2020-06-18,52.15,52.55,51.375,52.275,0.25,52.4,3369.0,35938.0
2020-06-19,52.6,52.975,51.95,52.225,0.25,52.15,4158.0,36436.0
2020-06-22,51.875,52.1,51.0,51.375,0.925,51.225,5782.0,37050.0
2020-06-23,51.55,52.7,51.05,52.45,1.075,52.3,4568.0,37604.0
2020-06-24,52.225,52.35,51.525,52.125,0.3,52.0,4800.0,37351.0
2020-06-25,52.0,52.925,51.8,52.825,0.85,52.85,6581.0,37430.0
2020-06-26,51.2,51.25,49.4,49.925,3.05,49.8,10277.0,36879.0
2020-06-29,49.975,50.225,49.1,49.85,0.1,49.9,6394.0,37655.0
2020-06-30,49.75,52.025,49.65,51.575,1.825,51.725,6489.0,37641.0
2020-07-01,51.2,51.875,50.875,50.95,0.55,51.175,7009.0,38071.0
2020-07-02,51.375,51.7,50.325,51.15,0.275,51.45,5420.0,38347.0
2020-07-06,51.45,52.25,51.4,51.9,0.575,52.025,5686.0,38667.0
2020-07-07,51.475,51.725,50.95,51.45,0.825,51.2,6369.0,38999.0
2020-07-08,51.2,51.55,50.775,51.4,0.1,51.3,7633.0,38358.0
2020-07-09,51.875,53.0,51.775,52.8,1.3,52.6,8291.0,38309.0
2020-07-10,52.825,53.0,51.5,51.725,0.825,51.775,7465.0,37921.0
2020-07-13,52.0,52.35,51.475,51.825,0.1,51.875,7619.0,38888.0
2020-07-14,51.3,52.075,51.075,51.275,0.65,51.225,5368.0,39436.0
2020-07-15,51.175,51.55,50.825,51.15,-0.225,51.0,5178.0,39717.0
2020-07-16,51.2,53.225,51.2,52.75,1.85,52.85,8732.0,39590.0
2020-07-17,52.65,52.925,52.025,52.2,-0.575,52.275,4934.0,40589.0
2020-07-20,52.225,52.65,51.0,51.075,-1.075,51.2,7967.0,41031.0
2020-07-21,51.125,51.85,50.925,51.8,0.35,51.55,6082.0,41973.0
2020-07-22,52.0,52.15,51.05,51.3,-0.1,51.45,6969.0,42559.0
2020-07-23,51.7,52.45,51.55,52.0,0.75,52.2,8272.0,43197.0
2020-07-24,52.2,52.2,51.5,51.775,-0.275,51.925,7735.0,44099.0
2020-07-27,51.925,52.25,50.725,51.525,-0.375,51.55,8661.0,44578.0
2020-07-28,51.475,52.25,51.25,51.725,0.25,51.8,6438.0,45862.0
2020-07-29,51.3,51.8,50.325,51.075,-0.775,51.025,6950.0,46134.0
2020-07-30,50.975,51.05,49.425,49.525,-1.25,49.775,7672.0,46934.0
2020-07-31,49.5,50.95,49.4,50.3,0.6,50.375,8677.0,47836.0
2020-08-03,50.05,50.375,49.425,50.025,-0.3,50.075,9322.0,48306.0
2020-08-04,50.0,50.725,49.825,50.6,0.5,50.575,8460.0,47988.0
2020-08-05,50.275,51.65,50.15,51.325,0.9,51.475,11185.0,48031.0
2020-08-06,51.275,51.75,51.225,51.525,0.025,51.5,5642.0,49123.0
2020-08-07,51.725,53.5,51.675,53.025,1.425,52.925,10308.0,49507.0
2020-08-10,53.325,54.975,53.225,54.675,1.775,54.7,16029.0,49832.0
2020-08-11,54.75,54.8,53.225,53.325,-1.4,53.3,11119.0,50650.0
2020-08-12,53.3,53.95,52.475,53.425,0.1,53.4,9312.0,50906.0
2020-08-13,53.6,54.45,53.325,54.475,0.95,54.35,8210.0,50892.0
2020-08-14,54.175,54.775,54.075,54.575,0.275,54.625,5597.0,51254.0
2020-08-17,54.35,55.1,54.35,55.0,0.325,54.95,6092.0,50897.0
2020-08-18,54.95,55.075,53.025,53.05,-1.775,53.175,6017.0,51305.0
2020-08-19,53.3,54.175,53.15,53.625,0.4,53.575,6596.0,51352.0
2020-08-20,54.375,56.375,54.1,56.0,2.275,55.85,13759.0,51950.0
2020-08-21,55.775,56.35,55.275,55.35,-0.4,55.45,7194.0,52884.0
2020-08-24,55.55,56.35,55.275,55.475,0.15,55.6,6289.0,52939.0
2020-08-25,56.0,56.7,55.65,56.65,1.075,56.675,7218.0,53951.0
2020-08-26,56.225,56.975,55.675,56.425,-0.35,56.325,8980.0,54411.0
2020-08-27,56.275,56.75,56.175,56.55,0.25,56.575,5639.0,54590.0
2020-08-28,56.025,56.175,54.65,55.05,-1.375,55.2,7484.0,54958.0
2020-08-31,54.925,55.85,54.8,55.15,-0.075,55.125,6053.0,54570.0
2020-09-01,55.45,56.05,55.225,55.625,0.65,55.775,11129.0,55878.0
2020-09-02,55.975,56.8,55.45,56.775,0.725,56.5,12153.0,58579.0
2020-09-03,56.925,58.525,56.85,58.25,1.475,57.975,20759.0,60797.0
2020-09-04,58.275,58.8,57.45,58.325,0.275,58.25,15969.0,63257.0
2020-09-08,57.975,58.8,57.575,58.475,0.425,58.675,21455.0,65300.0
2020-09-09,58.6,59.975,58.4,59.775,1.175,59.85,20022.0,69768.0
2020-09-10,60.575,62.85,60.55,62.85,3.0,62.85,21167.0,74123.0
2020-09-11,64.775,66.9,64.625,65.275,3.15,66.0,47537.0,77948.0
2020-09-14,66.95,67.1,63.2,63.225,-2.425,63.575,34209.0,88344.0
2020-09-15,63.575,64.675,62.925,62.975,-0.525,63.05,23582.0,91903.0
2020-09-16,63.25,63.75,61.25,61.725,-1.075,61.975,23128.0,92668.0
2020-09-17,62.5,64.05,62.45,63.75,1.65,63.625,19253.0,93340.0
2020-09-18,64.225,64.5,62.8,63.525,-0.1,63.525,14286.0,94713.0
2020-09-21,63.175,63.5,61.4,61.575,-1.975,61.55,17176.0,94864.0
2020-09-22,62.95,64.55,62.675,64.0,2.55,64.1,17574.0,94873.0
2020-09-23,63.775,64.5,63.275,64.2,0.25,64.35,14009.0,95928.0
2020-09-24,63.775,64.475,63.05,63.05,-1.075,63.275,12996.0,94754.0
2020-09-25,62.45,64.85,62.25,64.35,1.15,64.425,16664.0,94505.0
2020-09-28,64.375,64.45,63.2,64.075,-0.4,64.025,13261.0,94945.0
2020-09-29,64.275,64.3,61.575,61.65,-2.05,61.975,17739.0,95541.0
2020-09-30,62.1,63.55,61.8,63.2,1.125,63.1,14764.0,96097.0
2020-10-01,63.1,63.25,62.125,62.7,-0.25,62.85,13698.0,95562.0
2020-10-02,62.85,63.875,62.225,62.475,-0.35,62.5,14996.0,95385.0
2020-10-05,62.5,62.875,61.9,62.575,0.15,62.65,13014.0,96004.0
2020-10-06,63.225,64.625,63.225,63.8,1.225,63.875,17575.0,96636.0
