Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest
2020-06-25,1800.0,1800.0,1800.0,1800.0,4.2,1800.9,47.0,2421.0
2020-06-26,1798.2,1814.0,1798.0,1814.0,9.9,1810.8,95.0,2427.0
2020-06-29,1814.6,1817.0,1811.6,1814.4,1.7,1811.6,322.0,6241.0
2020-06-30,1812.9,1833.2,1812.7,1831.9,20.6,1832.2,83.0,6157.0
2020-07-01,1823.4,1823.4,1809.3,1814.7,18.4,1813.8,536.0,6200.0
2020-07-02,1811.2,1823.1,1803.1,1823.1,10.3,1824.1,385.0,6196.0
2020-07-06,1830.7,1830.7,1829.2,1829.3,5.4,1829.5,340.0,6175.0
2020-07-07,1826.5,1850.8,1826.5,1849.4,20.6,1850.1,396.0,6140.0
2020-07-08,1854.4,1872.3,1854.4,1867.0,18.7,1868.8,550.0,6083.0
2020-07-09,1869.0,1871.4,1850.5,1854.7,17.1,1851.7,519.0,6269.0
2020-07-10,1856.8,1863.5,1846.5,1850.2,2.1,1849.6,457.0,6443.0
2020-07-13,1853.0,1865.3,1853.0,1854.8,12.7,1862.3,315.0,6592.0
2020-07-14,1848.7,1860.7,1846.0,1860.5,2.2,1860.1,344.0,6724.0
2020-07-15,1860.4,1864.5,1854.7,1859.8,,1860.1,366.0,6857.0
2020-07-16,1861.1,1861.1,1842.5,1845.2,-15.4,1844.7,234.0,6960.0
2020-07-17,1841.2,1854.3,1839.9,1854.3,7.0,1851.7,205.0,6938.0
2020-07-20,1855.3,1860.1,1855.3,1860.1,6.4,1858.1,326.0,6937.0
2020-07-21,1865.0,1889.1,1865.0,1888.7,30.9,1889.0,444.0,6843.0
2020-07-22,1890.4,1921.0,1890.4,1921.0,26.4,1915.4,674.0,6769.0
2020-07-23,1923.3,1946.0,1917.0,1946.0,27.3,1942.7,1586.0,6768.0
2020-07-24,1935.5,1958.0,1935.5,1955.9,9.7,1952.4,393.0,6881.0
2020-07-27,1961.9,1996.6,1961.9,1991.3,30.5,1982.9,447.0,6959.0
2020-07-28,1994.8,2024.2,1971.8,1999.1,8.0,1990.9,693.0,7104.0
2020-07-29,2001.4,2021.6,1994.9,2021.6,11.3,2002.2,565.0,7124.0
2020-07-30,2003.6,2003.6,1972.0,1992.0,-9.6,1985.2,851.0,9055.0
2020-07-31,1993.9,2022.4,1990.3,2011.9,19.4,2004.6,819.0,9238.0
2020-08-03,2019.6,2026.0,1993.9,2012.0,0.4,2005.0,1414.0,9537.0
2020-08-04,2008.1,2056.4,2001.6,2056.2,34.8,2039.8,2303.0,9929.0
2020-08-05,2057.2,2088.0,2048.0,2072.4,28.8,2068.6,2366.0,10848.0
2020-08-06,2071.1,2101.1,2071.1,2096.8,20.8,2089.4,2730.0,11650.0
2020-08-07,2100.3,2107.6,2045.0,2066.0,-41.4,2048.0,3507.0,12524.0
2020-08-10,2059.0,2078.8,2047.8,2057.3,11.6,2059.6,2530.0,14622.0
2020-08-11,2059.8,2059.8,1930.0,1938.0,-95.7,1963.9,4163.0,15550.0
2020-08-12,1939.6,1975.7,1891.2,1944.0,1.3,1965.2,2729.0,16736.0
2020-08-13,1939.2,1991.0,1939.2,1979.6,21.8,1987.0,2306.0,17315.0
2020-08-14,1984.4,1985.9,1957.4,1969.6,-21.1,1965.9,908.0,18101.0
2020-08-17,1971.6,2012.7,1956.6,2006.4,46.1,2012.0,3049.0,18034.0
2020-08-18,2010.6,2036.1,1999.5,2024.4,15.1,2027.1,1516.0,17192.0
2020-08-19,2027.7,2028.7,1943.3,1947.3,-43.4,1983.7,1212.0,17169.0
2020-08-20,1954.7,1975.7,1941.6,1969.6,-23.0,1960.7,1150.0,17264.0
2020-08-21,1974.5,1975.8,1931.0,1961.2,0.2,1960.9,572.0,17676.0
2020-08-24,1958.7,1983.2,1946.2,1948.4,-7.4,1953.5,1379.0,17817.0
2020-08-25,1952.3,1957.2,1933.8,1947.9,-16.9,1936.6,714.0,18282.0
2020-08-26,1949.6,1976.2,1922.4,1975.6,29.4,1966.0,680.0,18272.0
2020-08-27,1973.6,1998.0,1928.4,1948.0,-20.8,1945.2,1477.0,18404.0
