Date,Time,Open,High,Low,Close,Volume
20200709,122100,4181000,4181000,4181000,4181000,1
20200709,122200,4179000,4179000,4179000,4179000,1
20200709,122300,4181000,4182000,4181000,4182000,3
20200709,122400,4180000,4180000,4180000,4180000,1
20200709,122500,4180000,4180000,4180000,4180000,1
20200709,122700,4180000,4180000,4180000,4180000,1
20200709,122800,4185000,4185000,4181000,4185000,3
20200709,122900,4185000,4185000,4185000,4185000,1
20200709,123100,4185000,4185000,4185000,4185000,1
20200709,123300,4185000,4185000,4185000,4185000,1
20200709,123500,4185000,4185000,4184000,4185000,3
20200709,123700,4185000,4185000,4185000,4185000,1
20200709,123800,4186000,4188000,4186000,4186000,3
20200709,123900,4186000,4186000,4186000,4186000,1
20200709,124000,4185000,4185000,4184000,4184000,2
20200709,124100,4180000,4182000,4179000,4179000,4
20200709,124200,4180000,4180000,4179000,4179000,4
20200709,124300,4179000,4180000,4179000,4180000,4
20200709,124400,4175000,4175000,4170000,4170000,3
20200709,124500,4170000,4170000,4170000,4170000,1
20200709,124600,4174000,4174000,4174000,4174000,1
20200709,124700,4174000,4174000,4174000,4174000,1
20200709,124900,4174000,4174000,4174000,4174000,1
20200709,125100,4162000,4162000,4160000,4160000,3
20200709,125300,4160000,4162000,4160000,4162000,2
20200709,125400,4167000,4167000,4166000,4166000,4
20200709,125500,4165000,4166000,4165000,4165000,4
20200709,125700,4165000,4165000,4165000,4165000,1
20200709,125900,4170000,4170000,4168000,4168000,3
20200709,130100,4168000,4168000,4168000,4168000,1
20200709,130200,4165000,4165000,4164000,4164000,2
20200709,130300,4160000,4160000,4160000,4160000,2
20200709,130500,4160000,4165000,4160000,4165000,2
20200709,130600,4161000,4161000,4161000,4161000,1
20200709,130700,4161000,4161000,4161000,4161000,1
20200709,130800,4158000,4158000,4158000,4158000,1
20200709,130900,4157000,4157000,4157000,4157000,1
20200709,131000,4155000,4155000,4155000,4155000,1
20200709,131100,4155000,4155000,4155000,4155000,1
